Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-08 14:19,1,Fortnite,37030,238176,14961
2018-10-08 14:19,2,League of Legends,24024,133408,2949
2018-10-08 14:19,3,Just Chatting,0,115148,702
2018-10-08 14:19,4,Counter-Strike: Global Offensive,36113,86944,1750
2018-10-08 14:19,5,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,69145,2062
2018-10-08 14:19,6,Dota 2,32887,52219,926
2018-10-08 14:19,7,FIFA 19,68608,50755,835
2018-10-08 14:19,8,Casino,0,46340,69
2018-10-08 14:19,9,World of Warcraft,19783,45147,2295
2018-10-08 14:19,10,Assassin's Creed Odyssey,68771,44668,927
2018-10-08 14:19,11,Talk Shows & Podcasts,0,41437,168
2018-10-08 14:19,12,Grand Theft Auto V,36765,40155,677
2018-10-08 14:19,13,Overwatch,48190,34494,1567
2018-10-08 14:19,14,Hearthstone,42033,28678,282
2018-10-08 14:19,15,Dead by Daylight,52693,21160,863
2018-10-08 14:19,16,Old School RuneScape,45837,19020,138
2018-10-08 14:19,17,Always On,0,18151,20
2018-10-08 14:19,18,Magic: The Gathering,68425,17557,245
2018-10-08 14:19,19,Tom Clancy's Rainbow Six: Siege,46562,14839,1377
2018-10-08 14:19,20,Pathfinder: Kingmaker,60263,14313,71
2018-10-08 14:19,21,Destiny 2,52647,14176,998
2018-10-08 14:19,22,Warcraft III: The Frozen Throne,14073,14146,65
2018-10-08 14:19,23,Forza Horizon 4,68909,10288,382
2018-10-08 14:19,24,Battlerite Royale,69841,10083,163
2018-10-08 14:19,25,The Witcher 3: Wild Hunt,41484,9915,107
