Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-06 17:19,1,Fortnite,37030,203629,17838
2018-10-06 17:19,2,League of Legends,24024,144102,2973
2018-10-06 17:19,3,Assassin's Creed Odyssey,68771,81472,1071
2018-10-06 17:19,4,World of Warcraft,19783,78241,1650
2018-10-06 17:19,5,Rocket League,34407,64844,472
2018-10-06 17:19,6,FIFA 19,68608,49998,956
2018-10-06 17:19,7,Just Chatting,0,46599,708
2018-10-06 17:19,8,Dota 2,32887,42080,847
2018-10-06 17:19,9,Grand Theft Auto V,36765,33665,810
2018-10-06 17:19,10,Counter-Strike: Global Offensive,36113,33059,1863
2018-10-06 17:19,11,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,29096,1991
2018-10-06 17:19,12,Casino,0,27315,68
2018-10-06 17:19,13,Hearthstone,42033,26175,226
2018-10-06 17:19,14,Overwatch,48190,23583,1697
2018-10-06 17:19,15,Jackbox Party Pack 5,69447,21628,3
2018-10-06 17:19,16,Magic: The Gathering,68425,19725,222
2018-10-06 17:19,17,Tekken 7,47011,17956,69
2018-10-06 17:19,18,Dead by Daylight,52693,16931,914
2018-10-06 17:19,19,Super Smash Bros. Melee,17743,16307,29
2018-10-06 17:19,20,Destiny 2,52647,13157,1381
2018-10-06 17:19,21,Heroes of the Storm,36739,12789,228
2018-10-06 17:19,22,Madden NFL 19,68607,12447,251
2018-10-06 17:19,23,Tom Clancy's Rainbow Six: Siege,46562,12228,1615
2018-10-06 17:19,24,Path of Exile,32562,9110,249
2018-10-06 17:19,25,Two Point Hospital,65427,8971,17
