Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-11 16:19,1,Fortnite,37030,159808,12105
2018-10-11 16:19,2,League of Legends,24024,156201,2862
2018-10-11 16:19,3,Call of Duty: Black Ops 4,66897,115586,704
2018-10-11 16:19,4,Dota 2,32887,94965,798
2018-10-11 16:19,5,FIFA 19,68608,78038,965
2018-10-11 16:19,6,World of Warcraft,19783,75202,2847
2018-10-11 16:19,7,Just Chatting,0,60400,712
2018-10-11 16:19,8,Garry's Mod,20617,55621,50
2018-10-11 16:19,9,Hearthstone,42033,55133,254
2018-10-11 16:19,10,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,47336,1692
2018-10-11 16:19,11,Casino,0,41734,66
2018-10-11 16:19,12,Overwatch,48190,37079,1750
2018-10-11 16:19,13,Counter-Strike: Global Offensive,36113,32463,1524
2018-10-11 16:19,14,Grand Theft Auto V,36765,32130,723
2018-10-11 16:19,15,Dead by Daylight,52693,31935,774
2018-10-11 16:19,16,Assassin's Creed Odyssey,68771,29740,699
2018-10-11 16:19,17,Tom Clancy's Rainbow Six: Siege,46562,20576,1242
2018-10-11 16:19,18,Destiny 2,52647,17329,949
2018-10-11 16:19,19,Magic: The Gathering,68425,15105,224
2018-10-11 16:19,20,Pathfinder: Kingmaker,60263,13612,53
2018-10-11 16:19,21,The Witcher 3: Wild Hunt,41484,12876,112
2018-10-11 16:19,22,For Honor,49967,12479,105
2018-10-11 16:19,23,Always On,0,11306,18
2018-10-11 16:19,24,NBA 2K19,68872,10531,345
2018-10-11 16:19,25,Chess,48309,9527,22
