Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-08 10:19,1,League of Legends,24024,121677,2141
2018-10-08 10:19,2,Fortnite,37030,104039,7885
2018-10-08 10:19,3,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,81337,1875
2018-10-08 10:19,4,Just Chatting,0,52927,586
2018-10-08 10:19,5,Counter-Strike: Global Offensive,36113,48001,945
2018-10-08 10:19,6,Dota 2,32887,46321,673
2018-10-08 10:19,7,FIFA 19,68608,36849,502
2018-10-08 10:19,8,Assassin's Creed Odyssey,68771,36794,715
2018-10-08 10:19,9,Hearthstone,42033,33695,236
2018-10-08 10:19,10,BombTag,66442,31435,3
2018-10-08 10:19,11,World of Warcraft,19783,28592,901
2018-10-08 10:19,12,Casino,0,24046,53
2018-10-08 10:19,13,Overwatch,48190,23584,1032
2018-10-08 10:19,14,Magic: The Gathering,68425,19562,185
2018-10-08 10:19,15,Dead by Daylight,52693,19337,569
2018-10-08 10:19,16,Grand Theft Auto V,36765,18016,355
2018-10-08 10:19,17,Minecraft,30475,15138,332
2018-10-08 10:19,18,Warframe,38788,13472,171
2018-10-08 10:19,19,Mega Man 11,63036,11047,58
2018-10-08 10:19,20,Battlerite Royale,69841,10546,133
2018-10-08 10:19,21,Tom Clancy's Rainbow Six: Siege,46562,9234,836
2018-10-08 10:19,22,Old School RuneScape,45837,8648,102
2018-10-08 10:19,23,Heroes of the Storm,36739,8527,173
2018-10-08 10:19,24,Talk Shows & Podcasts,0,8344,119
2018-10-08 10:19,25,Destiny 2,52647,7316,533
