Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-05 11:19,1,Fortnite,37030,148785,8861
2018-10-05 11:19,2,League of Legends,24024,134150,2404
2018-10-05 11:19,3,Dota 2,32887,59871,788
2018-10-05 11:19,4,Counter-Strike: Global Offensive,36113,56962,1178
2018-10-05 11:19,5,FIFA 19,68608,42265,847
2018-10-05 11:19,6,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,41842,1912
2018-10-05 11:19,7,Just Chatting,0,39283,596
2018-10-05 11:19,8,Assassin's Creed Odyssey,68771,38951,689
2018-10-05 11:19,9,World of Warcraft,19783,33367,1058
2018-10-05 11:19,10,Minecraft,30475,30569,335
2018-10-05 11:19,11,Hearthstone,42033,28960,269
2018-10-05 11:19,12,Dead by Daylight,52693,26842,644
2018-10-05 11:19,13,Casino,0,23368,50
2018-10-05 11:19,14,Mega Man 11,63036,21103,86
2018-10-05 11:19,15,Overwatch,48190,20623,1141
2018-10-05 11:19,16,Grand Theft Auto V,36765,15955,410
2018-10-05 11:19,17,Pathfinder: Kingmaker,60263,14084,55
2018-10-05 11:19,18,Super Mario Party,68947,12120,96
2018-10-05 11:19,19,Tom Clancy's Rainbow Six: Siege,46562,11549,693
2018-10-05 11:19,20,Magic: The Gathering,68425,10315,171
2018-10-05 11:19,21,Heroes of the Storm,36739,9395,210
2018-10-05 11:19,22,Destiny 2,52647,8892,701
2018-10-05 11:19,23,Super Mario Maker,0,7867,13
2018-10-05 11:19,24,Path of Exile,32562,7753,227
2018-10-05 11:19,25,Talk Shows & Podcasts,0,7627,127
