Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-06 10:19,1,Fortnite,37030,119021,11366
2018-10-06 10:19,2,League of Legends,24024,118798,2382
2018-10-06 10:19,3,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,62510,1946
2018-10-06 10:19,4,Just Chatting,0,53194,612
2018-10-06 10:19,5,Assassin's Creed Odyssey,68771,43150,917
2018-10-06 10:19,6,Dota 2,32887,42223,830
2018-10-06 10:19,7,Hearthstone,42033,41222,254
2018-10-06 10:19,8,Counter-Strike: Global Offensive,36113,32937,1220
2018-10-06 10:19,9,World of Warcraft,19783,32192,1170
2018-10-06 10:19,10,FIFA 19,68608,29216,722
2018-10-06 10:19,11,Special Events,0,27697,23
2018-10-06 10:19,12,Mega Man 11,63036,27432,72
2018-10-06 10:19,13,Identity V,69347,22982,22
2018-10-06 10:19,14,Overwatch,48190,22479,1119
2018-10-06 10:19,15,Dead by Daylight,52693,18886,615
2018-10-06 10:19,16,Tom Clancy's Rainbow Six: Siege,46562,14558,1119
2018-10-06 10:19,17,Quake Champions,54210,12968,44
2018-10-06 10:19,18,Battlerite Royale,69841,11972,140
2018-10-06 10:19,19,Magic: The Gathering,68425,11441,146
2018-10-06 10:19,20,Destiny 2,52647,11058,703
2018-10-06 10:19,21,Casino,0,11028,41
2018-10-06 10:19,22,Art,0,10783,247
2018-10-06 10:19,23,Grand Theft Auto V,36765,9784,425
2018-10-06 10:19,24,Path of Exile,32562,9549,224
2018-10-06 10:19,25,Escape From Tarkov,53106,9142,174
