Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-08 04:19,1,Fortnite,37030,96466,4552
2018-10-08 04:19,2,League of Legends,24024,66253,1309
2018-10-08 04:19,3,Just Chatting,0,26751,339
2018-10-08 04:19,4,World of Warcraft,19783,26563,585
2018-10-08 04:19,5,Assassin's Creed Odyssey,68771,24385,435
2018-10-08 04:19,6,Counter-Strike: Global Offensive,36113,24333,426
2018-10-08 04:19,7,Hearthstone,42033,22231,155
2018-10-08 04:19,8,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,21931,889
2018-10-08 04:19,9,Dota 2,32887,20518,399
2018-10-08 04:19,10,Super Mario Party,68947,12458,31
2018-10-08 04:19,11,Overwatch,48190,12358,699
2018-10-08 04:19,12,Tom Clancy's Rainbow Six: Siege,46562,12203,504
2018-10-08 04:19,13,Casino,0,11513,39
2018-10-08 04:19,14,Dead by Daylight,52693,11276,446
2018-10-08 04:19,15,Music & Performing Arts,29887,10422,199
2018-10-08 04:19,16,S.T.A.L.K.E.R.: Shadow of Chernobyl,11725,8555,3
2018-10-08 04:19,17,Minecraft,30475,7862,162
2018-10-08 04:19,18,Magic: The Gathering,68425,7315,112
2018-10-08 04:19,19,Destiny 2,52647,7104,533
2018-10-08 04:19,20,Dungeon Hunter Champions,67953,6804,1
2018-10-08 04:19,21,FIFA 19,68608,6148,191
2018-10-08 04:19,22,Slay the Spire,59383,5168,16
2018-10-08 04:19,23,Grand Theft Auto V,36765,5068,204
2018-10-08 04:19,24,Path of Exile,32562,5021,129
2018-10-08 04:19,25,Sea of Thieves,49966,4794,50
