Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-11 10:19,1,League of Legends,24024,212008,1847
2018-10-11 10:19,2,Fortnite,37030,112635,6177
2018-10-11 10:19,3,Just Chatting,0,93055,622
2018-10-11 10:19,4,Call of Duty: Black Ops 4,66897,89009,374
2018-10-11 10:19,5,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,50583,1648
2018-10-11 10:19,6,Hearthstone,42033,40612,261
2018-10-11 10:19,7,Dota 2,32887,39676,674
2018-10-11 10:19,8,World of Warcraft,19783,35390,929
2018-10-11 10:19,9,Assassin's Creed Odyssey,68771,32366,531
2018-10-11 10:19,10,FIFA 19,68608,27608,467
2018-10-11 10:19,11,Dead by Daylight,52693,24017,563
2018-10-11 10:19,12,Counter-Strike: Global Offensive,36113,23827,894
2018-10-11 10:19,13,Overwatch,48190,22695,1101
2018-10-11 10:19,14,Green Hell,68570,17473,16
2018-10-11 10:19,15,Casino,0,16297,47
2018-10-11 10:19,16,NBA 2K19,68872,13724,160
2018-10-11 10:19,17,Pathfinder: Kingmaker,60263,12841,29
2018-10-11 10:19,18,Magic: The Gathering,68425,11324,169
2018-10-11 10:19,19,Tom Clancy's Rainbow Six: Siege,46562,11114,710
2018-10-11 10:19,20,Heroes of the Storm,36739,10731,180
2018-10-11 10:19,21,Grand Theft Auto V,36765,10183,351
2018-10-11 10:19,22,Battlerite Royale,69841,8865,98
2018-10-11 10:19,23,Destiny 2,52647,8558,535
2018-10-11 10:19,24,Overkill's The Walking Dead,47379,7952,40
2018-10-11 10:19,25,Always On,0,6998,18
