Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-10 17:19,1,Fortnite,37030,211613,13362
2018-10-10 17:19,2,League of Legends,24024,160705,2583
2018-10-10 17:19,3,Counter-Strike: Global Offensive,36113,82465,1368
2018-10-10 17:19,4,Dota 2,32887,66587,694
2018-10-10 17:19,5,World of Warcraft,19783,52833,2104
2018-10-10 17:19,6,Just Chatting,0,52798,673
2018-10-10 17:19,7,FIFA 19,68608,48199,783
2018-10-10 17:19,8,Grand Theft Auto V,36765,44961,628
2018-10-10 17:19,9,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,31050,1542
2018-10-10 17:19,10,Assassin's Creed Odyssey,68771,29315,714
2018-10-10 17:19,11,Warcraft III: The Frozen Throne,14073,26697,48
2018-10-10 17:19,12,Casino,0,25515,70
2018-10-10 17:19,13,Hearthstone,42033,25053,244
2018-10-10 17:19,14,Magic: The Gathering,68425,24481,233
2018-10-10 17:19,15,Overwatch,48190,24356,1738
2018-10-10 17:19,16,TrackMania² Stadium,40347,22148,10
2018-10-10 17:19,17,Always On,0,20508,18
2018-10-10 17:19,18,Star Citizen,40011,19658,72
2018-10-10 17:19,19,Tom Clancy's Rainbow Six: Siege,46562,19343,1174
2018-10-10 17:19,20,Euro Truck Simulator 2,40197,14800,118
2018-10-10 17:19,21,Destiny 2,52647,13760,1048
2018-10-10 17:19,22,Dead by Daylight,52693,11986,812
2018-10-10 17:19,23,Poker,0,11964,116
2018-10-10 17:19,24,MapleStory 2,48529,10123,727
2018-10-10 17:19,25,EA Sports UFC 3,63209,10028,13
