Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-10 12:19,1,Fortnite,37030,203047,8980
2018-10-10 12:19,2,League of Legends,24024,134610,2312
2018-10-10 12:19,3,Dota 2,32887,91321,816
2018-10-10 12:19,4,Just Chatting,0,72932,700
2018-10-10 12:19,5,Counter-Strike: Global Offensive,36113,62534,1156
2018-10-10 12:19,6,Overwatch,48190,53024,1440
2018-10-10 12:19,7,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,49849,1685
2018-10-10 12:19,8,Casino,0,49718,62
2018-10-10 12:19,9,World of Warcraft,19783,42274,1165
2018-10-10 12:19,10,FIFA 19,68608,36378,568
2018-10-10 12:19,11,Hearthstone,42033,35759,282
2018-10-10 12:19,12,Assassin's Creed Odyssey,68771,33397,669
2018-10-10 12:19,13,Escape From Tarkov,53106,27916,186
2018-10-10 12:19,14,Dead by Daylight,52693,22368,659
2018-10-10 12:19,15,Grand Theft Auto V,36765,22308,463
2018-10-10 12:19,16,Games + Demos,38690,21962,66
2018-10-10 12:19,17,Talk Shows & Podcasts,0,16834,131
2018-10-10 12:19,18,NBA 2K19,68872,15502,236
2018-10-10 12:19,19,Magic: The Gathering,68425,14965,177
2018-10-10 12:19,20,Destiny 2,52647,14075,761
2018-10-10 12:19,21,Old School RuneScape,45837,13627,109
2018-10-10 12:19,22,Pathfinder: Kingmaker,60263,12667,54
2018-10-10 12:19,23,The Conjuring House,56807,12330,29
2018-10-10 12:19,24,Tom Clancy's Rainbow Six: Siege,46562,10444,895
2018-10-10 12:19,25,Path of Exile,32562,7688,196
