Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-08 20:19,1,Fortnite,37030,220113,16675
2018-10-08 20:19,2,League of Legends,24024,105096,2463
2018-10-08 20:19,3,Just Chatting,0,48030,573
2018-10-08 20:19,4,World of Warcraft,19783,41977,1268
2018-10-08 20:19,5,Tom Clancy's Rainbow Six: Siege,46562,39102,1406
2018-10-08 20:19,6,Assassin's Creed Odyssey,68771,35570,710
2018-10-08 20:19,7,Overwatch,48190,31131,1578
2018-10-08 20:19,8,Dota 2,32887,26989,458
2018-10-08 20:19,9,Hearthstone,42033,25085,183
2018-10-08 20:19,10,Rocket League,34407,24822,415
2018-10-08 20:19,11,Casino,0,19636,44
2018-10-08 20:19,12,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,18451,1312
2018-10-08 20:19,13,Counter-Strike: Global Offensive,36113,18098,1053
2018-10-08 20:19,14,Always On,0,17851,18
2018-10-08 20:19,15,Grand Theft Auto V,36765,17800,470
2018-10-08 20:19,16,Dead by Daylight,52693,16829,859
2018-10-08 20:19,17,Music & Performing Arts,29887,15236,283
2018-10-08 20:19,18,FIFA 19,68608,15067,385
2018-10-08 20:19,19,Destiny 2,52647,14442,1292
2018-10-08 20:19,20,NBA 2K19,68872,12622,589
2018-10-08 20:19,21,Magic: The Gathering,68425,10740,250
2018-10-08 20:19,22,Old School RuneScape,45837,10693,175
2018-10-08 20:19,23,Dragon Quest XI,47818,8867,73
2018-10-08 20:19,24,Marbles On Stream,0,7576,60
2018-10-08 20:19,25,The Jackbox Party Pack,48241,6668,2
