Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-11 08:19,1,League of Legends,24024,409008,1311
2018-10-11 08:19,2,Fortnite,37030,95950,4014
2018-10-11 08:19,3,Just Chatting,0,59655,514
2018-10-11 08:19,4,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,39518,1319
2018-10-11 08:19,5,Dota 2,32887,37298,572
2018-10-11 08:19,6,Hearthstone,42033,28073,204
2018-10-11 08:19,7,Overwatch,48190,26155,844
2018-10-11 08:19,8,Casino,0,25549,45
2018-10-11 08:19,9,World of Warcraft,19783,22150,716
2018-10-11 08:19,10,FIFA 19,68608,18829,365
2018-10-11 08:19,11,Counter-Strike: Global Offensive,36113,17577,696
2018-10-11 08:19,12,Assassin's Creed Odyssey,68771,17521,402
2018-10-11 08:19,13,Dead by Daylight,52693,16001,456
2018-10-11 08:19,14,Call of Duty: Black Ops 4,66897,15090,238
2018-10-11 08:19,15,Heroes of the Storm,36739,11292,154
2018-10-11 08:19,16,Green Hell,68570,9534,4
2018-10-11 08:19,17,Magic: The Gathering,68425,9113,130
2018-10-11 08:19,18,Pathfinder: Kingmaker,60263,8632,28
2018-10-11 08:19,19,Overkill's The Walking Dead,47379,8538,27
2018-10-11 08:19,20,Battlerite Royale,69841,8298,75
2018-10-11 08:19,21,Talk Shows & Podcasts,0,8255,92
2018-10-11 08:19,22,Tom Clancy's Rainbow Six: Siege,46562,8082,558
2018-10-11 08:19,23,Destiny 2,52647,7467,393
2018-10-11 08:19,24,Grand Theft Auto V,36765,7308,271
2018-10-11 08:19,25,Always On,0,7062,18
