Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-09 01:19,1,Fortnite,37030,137403,7674
2018-10-09 01:19,2,League of Legends,24024,61025,1886
2018-10-09 01:19,3,Just Chatting,0,46190,494
2018-10-09 01:19,4,Assassin's Creed Odyssey,68771,32361,491
2018-10-09 01:19,5,Overwatch,48190,28200,1174
2018-10-09 01:19,6,Hearthstone,42033,27698,148
2018-10-09 01:19,7,World of Warcraft,19783,25840,927
2018-10-09 01:19,8,Counter-Strike: Global Offensive,36113,23506,593
2018-10-09 01:19,9,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,22335,1070
2018-10-09 01:19,10,Dota 2,32887,17992,356
2018-10-09 01:19,11,Dead by Daylight,52693,15781,713
2018-10-09 01:19,12,NBA 2K19,68872,14823,471
2018-10-09 01:19,13,Horns of Fear,68982,13275,1
2018-10-09 01:19,14,Casino,0,12177,27
2018-10-09 01:19,15,Destiny 2,52647,10790,937
2018-10-09 01:19,16,Music & Performing Arts,29887,10582,221
2018-10-09 01:19,17,Tom Clancy's Rainbow Six: Siege,46562,9700,886
2018-10-09 01:19,18,Grand Theft Auto V,36765,9685,306
2018-10-09 01:19,19,Always On,0,9458,18
2018-10-09 01:19,20,Magic: The Gathering,68425,8757,167
2018-10-09 01:19,21,Old School RuneScape,45837,8137,130
2018-10-09 01:19,22,The Elder Scrolls Online,38206,7979,68
2018-10-09 01:19,23,Soul Blade,6153,7710,1
2018-10-09 01:19,24,FIFA 19,68608,6814,180
2018-10-09 01:19,25,ASMR,0,5506,36
