Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-08 06:19,1,Fortnite,37030,87356,3547
2018-10-08 06:19,2,League of Legends,24024,69287,1331
2018-10-08 06:19,3,Just Chatting,0,40750,358
2018-10-08 06:19,4,Hearthstone,42033,31255,179
2018-10-08 06:19,5,Dota 2,32887,30292,451
2018-10-08 06:19,6,Assassin's Creed Odyssey,68771,29413,453
2018-10-08 06:19,7,Counter-Strike: Global Offensive,36113,26686,522
2018-10-08 06:19,8,World of Warcraft,19783,24373,631
2018-10-08 06:19,9,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,20454,996
2018-10-08 06:19,10,Golf It!,58340,16998,2
2018-10-08 06:19,11,Overwatch,48190,12991,608
2018-10-08 06:19,12,Dead by Daylight,52693,11000,346
2018-10-08 06:19,13,S.T.A.L.K.E.R.: Shadow of Chernobyl,11725,10749,5
2018-10-08 06:19,14,Super Mario Party,68947,10196,14
2018-10-08 06:19,15,Battlerite Royale,69841,9176,82
2018-10-08 06:19,16,FIFA 19,68608,8862,257
2018-10-08 06:19,17,Casino,0,8818,38
2018-10-08 06:19,18,Tom Clancy's Rainbow Six: Siege,46562,8267,450
2018-10-08 06:19,19,Minecraft,30475,7257,173
2018-10-08 06:19,20,Destiny 2,52647,7114,408
2018-10-08 06:19,21,Music & Performing Arts,29887,5987,210
2018-10-08 06:19,22,Superhot VR,54217,5482,1
2018-10-08 06:19,23,Heroes of the Storm,36739,5081,116
2018-10-08 06:19,24,Talk Shows & Podcasts,0,5048,66
2018-10-08 06:19,25,Magic: The Gathering,68425,4355,118
