Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-05 13:19,1,Fortnite,37030,243722,11247
2018-10-05 13:19,2,League of Legends,24024,115640,2651
2018-10-05 13:19,3,Just Chatting,0,93431,718
2018-10-05 13:19,4,FIFA 19,68608,59637,953
2018-10-05 13:19,5,Assassin's Creed Odyssey,68771,59026,1020
2018-10-05 13:19,6,World of Warcraft,19783,51890,1254
2018-10-05 13:19,7,Dota 2,32887,51584,844
2018-10-05 13:19,8,Counter-Strike: Global Offensive,36113,51049,1382
2018-10-05 13:19,9,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,40504,2007
2018-10-05 13:19,10,Overwatch,48190,31285,1247
2018-10-05 13:19,11,Hearthstone,42033,30452,262
2018-10-05 13:19,12,Casino,0,26735,69
2018-10-05 13:19,13,Rocket League,34407,26298,355
2018-10-05 13:19,14,Grand Theft Auto V,36765,24674,558
2018-10-05 13:19,15,Ring Of Elysium,67377,23425,268
2018-10-05 13:19,16,Dead by Daylight,52693,23198,793
2018-10-05 13:19,17,Super Mario Party,68947,17173,154
2018-10-05 13:19,18,Magic: The Gathering,68425,11572,191
2018-10-05 13:19,19,Destiny 2,52647,11457,883
2018-10-05 13:19,20,Visage,56806,9749,41
2018-10-05 13:19,21,Super Mario Maker,0,9220,13
2018-10-05 13:19,22,Path of Exile,32562,8733,257
2018-10-05 13:19,23,Battlerite Royale,69841,8047,158
2018-10-05 13:19,24,StarCraft II,0,8022,105
2018-10-05 13:19,25,NBA 2K19,68872,7767,265
