Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-08 21:19,1,Fortnite,37030,254648,15542
2018-10-08 21:19,2,League of Legends,24024,88987,2528
2018-10-08 21:19,3,Just Chatting,0,46802,567
2018-10-08 21:19,4,World of Warcraft,19783,40934,1483
2018-10-08 21:19,5,Tom Clancy's Rainbow Six: Siege,46562,40064,1405
2018-10-08 21:19,6,Overwatch,48190,30180,1720
2018-10-08 21:19,7,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,27060,1405
2018-10-08 21:19,8,Assassin's Creed Odyssey,68771,26891,715
2018-10-08 21:19,9,Rocket League,34407,25976,434
2018-10-08 21:19,10,Dota 2,32887,22058,436
2018-10-08 21:19,11,Counter-Strike: Global Offensive,36113,20019,1058
2018-10-08 21:19,12,Grand Theft Auto V,36765,18555,442
2018-10-08 21:19,13,Casino,0,18527,37
2018-10-08 21:19,14,Always On,0,17064,18
2018-10-08 21:19,15,Destiny 2,52647,16255,1379
2018-10-08 21:19,16,Dead by Daylight,52693,15476,888
2018-10-08 21:19,17,Hearthstone,42033,15430,197
2018-10-08 21:19,18,Music & Performing Arts,29887,14607,266
2018-10-08 21:19,19,NBA 2K19,68872,14159,591
2018-10-08 21:19,20,Old School RuneScape,45837,11498,183
2018-10-08 21:19,21,FIFA 19,68608,11460,361
2018-10-08 21:19,22,Magic: The Gathering,68425,9134,266
2018-10-08 21:19,23,Dragon Quest XI,47818,8701,71
2018-10-08 21:19,24,Art,0,7633,364
2018-10-08 21:19,25,The Jackbox Party Pack,48241,6947,3
