Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-07 00:19,1,League of Legends,24024,207671,2207
2018-10-07 00:19,2,Fortnite,37030,177867,13357
2018-10-07 00:19,3,Just Chatting,0,83762,629
2018-10-07 00:19,4,Assassin's Creed Odyssey,68771,70550,586
2018-10-07 00:19,5,Minecraft,30475,47324,374
2018-10-07 00:19,6,World of Warcraft,19783,33084,1149
2018-10-07 00:19,7,Hearthstone,42033,28533,142
2018-10-07 00:19,8,Overwatch,48190,28440,1541
2018-10-07 00:19,9,Casino,0,24132,33
2018-10-07 00:19,10,EA Sports UFC 3,63209,22698,62
2018-10-07 00:19,11,Rocket League,34407,18692,390
2018-10-07 00:19,12,Dota 2,32887,17297,380
2018-10-07 00:19,13,Counter-Strike: Global Offensive,36113,16638,836
2018-10-07 00:19,14,Dead by Daylight,52693,16261,828
2018-10-07 00:19,15,Destiny 2,52647,15542,1405
2018-10-07 00:19,16,Super Mario Maker,0,14198,25
2018-10-07 00:19,17,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,12812,1228
2018-10-07 00:19,18,Grand Theft Auto V,36765,12650,421
2018-10-07 00:19,19,Super Mario Party,68947,11921,114
2018-10-07 00:19,20,FIFA 19,68608,10874,267
2018-10-07 00:19,21,Tom Clancy's Rainbow Six: Siege,46562,10262,1305
2018-10-07 00:19,22,Magic: The Gathering,68425,9539,195
2018-10-07 00:19,23,Art,0,8658,248
2018-10-07 00:19,24,Old School RuneScape,45837,7546,141
2018-10-07 00:19,25,Just Survive,45959,7180,1
