Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-09 20:38,1,Fortnite,37030,188317,15785
2018-10-09 20:38,2,League of Legends,24024,85732,2337
2018-10-09 20:38,3,Assassin's Creed Odyssey,68771,62161,637
2018-10-09 20:38,4,Just Chatting,0,50690,598
2018-10-09 20:38,5,World of Warcraft,19783,48638,2146
2018-10-09 20:38,6,Overwatch,48190,33302,2619
2018-10-09 20:38,7,Counter-Strike: Global Offensive,36113,32043,1086
2018-10-09 20:38,8,Rocket League,34407,26041,448
2018-10-09 20:38,9,Dota 2,32887,25688,421
2018-10-09 20:38,10,Magic: The Gathering,68425,21793,227
2018-10-09 20:38,11,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,20995,895
2018-10-09 20:38,12,Destiny 2,52647,20383,1636
2018-10-09 20:38,13,Dead by Daylight,52693,18430,780
2018-10-09 20:38,14,Casino,0,17947,47
2018-10-09 20:38,15,Grand Theft Auto V,36765,17718,469
2018-10-09 20:38,16,Hearthstone,42033,14171,182
2018-10-09 20:38,17,FIFA 19,68608,12089,415
2018-10-09 20:38,18,Tom Clancy's Rainbow Six: Siege,46562,11657,1342
2018-10-09 20:38,19,Always On,0,11544,19
2018-10-09 20:38,20,Battlerite Royale,69841,9080,97
2018-10-09 20:38,21,Forza Horizon 4,68909,8725,324
2018-10-09 20:38,22,Art,0,8252,326
2018-10-09 20:38,23,Ring Of Elysium,67377,7860,554
2018-10-09 20:38,24,NBA 2K19,68872,7113,598
2018-10-09 20:38,25,Music & Performing Arts,29887,6697,278
