Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-08 11:19,1,Fortnite,37030,137391,10175
2018-10-08 11:19,2,League of Legends,24024,128575,2343
2018-10-08 11:19,3,Just Chatting,0,82654,609
2018-10-08 11:19,4,Assassin's Creed Odyssey,68771,54829,772
2018-10-08 11:19,5,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,53910,1847
2018-10-08 11:19,6,Counter-Strike: Global Offensive,36113,45879,1120
2018-10-08 11:19,7,Dota 2,32887,44250,756
2018-10-08 11:19,8,Overwatch,48190,38842,959
2018-10-08 11:19,9,Hearthstone,42033,37173,235
2018-10-08 11:19,10,World of Warcraft,19783,32718,972
2018-10-08 11:19,11,Casino,0,29358,66
2018-10-08 11:19,12,FIFA 19,68608,25338,562
2018-10-08 11:19,13,Super Mario Party,68947,21082,35
2018-10-08 11:19,14,Grand Theft Auto V,36765,21074,421
2018-10-08 11:19,15,Dead by Daylight,52693,20885,642
2018-10-08 11:19,16,Magic: The Gathering,68425,20876,188
2018-10-08 11:19,17,Minecraft,30475,15491,393
2018-10-08 11:19,18,The Conjuring House,56807,12671,18
2018-10-08 11:19,19,Destiny 2,52647,12028,557
2018-10-08 11:19,20,Battlerite Royale,69841,11153,154
2018-10-08 11:19,21,Realm Royale,68355,10523,29
2018-10-08 11:19,22,Tom Clancy's Rainbow Six: Siege,46562,9994,960
2018-10-08 11:19,23,Old School RuneScape,45837,9358,115
2018-10-08 11:19,24,Heroes of the Storm,36739,9110,182
2018-10-08 11:19,25,Path of Exile,32562,7419,209
