Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-06 08:19,1,League of Legends,24024,89531,1889
2018-10-06 08:19,2,Fortnite,37030,84354,7908
2018-10-06 08:19,3,Dota 2,32887,64465,694
2018-10-06 08:19,4,Just Chatting,0,58136,492
2018-10-06 08:19,5,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,54727,1630
2018-10-06 08:19,6,Hearthstone,42033,52065,193
2018-10-06 08:19,7,Assassin's Creed Odyssey,68771,39430,696
2018-10-06 08:19,8,World of Warcraft,19783,30713,906
2018-10-06 08:19,9,FIFA 19,68608,29268,616
2018-10-06 08:19,10,StarCraft,13062,25942,26
2018-10-06 08:19,11,Counter-Strike: Global Offensive,36113,24958,935
2018-10-06 08:19,12,Special Events,0,22611,22
2018-10-06 08:19,13,Overwatch,48190,20595,923
2018-10-06 08:19,14,Dead by Daylight,52693,16543,503
2018-10-06 08:19,15,Heroes of the Storm,36739,15092,171
2018-10-06 08:19,16,Minecraft,30475,14988,328
2018-10-06 08:19,17,Casino,0,12670,36
2018-10-06 08:19,18,Mega Man 11,63036,11160,44
2018-10-06 08:19,19,Quake Champions,54210,10315,36
2018-10-06 08:19,20,Tom Clancy's Rainbow Six: Siege,46562,8760,777
2018-10-06 08:19,21,Destiny 2,52647,8229,595
2018-10-06 08:19,22,Path of Exile,32562,8136,197
2018-10-06 08:19,23,Talk Shows & Podcasts,0,7493,100
2018-10-06 08:19,24,StarCraft II,0,6708,86
2018-10-06 08:19,25,Battlerite Royale,69841,6649,113
