Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-09 07:19,1,Fortnite,37030,94215,3586
2018-10-09 07:19,2,League of Legends,24024,77069,1473
2018-10-09 07:19,3,Hearthstone,42033,49045,199
2018-10-09 07:19,4,Just Chatting,0,42331,436
2018-10-09 07:19,5,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,41154,1196
2018-10-09 07:19,6,Counter-Strike: Global Offensive,36113,33854,592
2018-10-09 07:19,7,World of Warcraft,19783,25330,612
2018-10-09 07:19,8,Dota 2,32887,22177,511
2018-10-09 07:19,9,FIFA 19,68608,19930,306
2018-10-09 07:19,10,Overwatch,48190,17897,675
2018-10-09 07:19,11,Assassin's Creed Odyssey,68771,15555,448
2018-10-09 07:19,12,Casino,0,12936,41
2018-10-09 07:19,13,Dead by Daylight,52693,12827,415
2018-10-09 07:19,14,Magic: The Gathering,68425,12606,140
2018-10-09 07:19,15,Rust,42984,12268,73
2018-10-09 07:19,16,Talk Shows & Podcasts,0,10190,70
2018-10-09 07:19,17,Heroes of the Storm,36739,8388,167
2018-10-09 07:19,18,Always On,0,6925,18
2018-10-09 07:19,19,Soulcalibur III,9855,6373,1
2018-10-09 07:19,20,Mega Man 11,63036,6221,28
2018-10-09 07:19,21,StarCraft II,0,6089,84
2018-10-09 07:19,22,Boogeyman 2,58626,5983,1
2018-10-09 07:19,23,Destiny 2,52647,5493,374
2018-10-09 07:19,24,Forza Horizon 4,68909,5467,126
2018-10-09 07:19,25,"Good Pizza, Great Pizza",70294,5331,2
