Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-06 01:19,1,League of Legends,24024,285017,2049
2018-10-06 01:19,2,Fortnite,37030,117906,12526
2018-10-06 01:19,3,Hearthstone,42033,34870,158
2018-10-06 01:19,4,Just Chatting,0,34741,558
2018-10-06 01:19,5,World of Warcraft,19783,31338,1175
2018-10-06 01:19,6,Super Mario Party,68947,22530,209
2018-10-06 01:19,7,Dota 2,32887,21625,418
2018-10-06 01:19,8,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,18968,1387
2018-10-06 01:19,9,Assassin's Creed Odyssey,68771,18789,628
2018-10-06 01:19,10,Overwatch,48190,18492,1560
2018-10-06 01:19,11,Dead by Daylight,52693,17376,805
2018-10-06 01:19,12,Counter-Strike: Global Offensive,36113,17204,844
2018-10-06 01:19,13,FIFA 19,68608,14747,256
2018-10-06 01:19,14,Destiny 2,52647,12462,1372
2018-10-06 01:19,15,The SpongeBob SquarePants Movie,55147,11099,1
2018-10-06 01:19,16,Magic: The Gathering,68425,10727,195
2018-10-06 01:19,17,Marvel's Spider-Man,54233,10082,194
2018-10-06 01:19,18,NBA 2K19,68872,10078,564
2018-10-06 01:19,19,Visage,56806,9071,56
2018-10-06 01:19,20,Tom Clancy's Rainbow Six: Siege,46562,8770,1264
2018-10-06 01:19,21,Pummel Party,70267,8509,15
2018-10-06 01:19,22,Grand Theft Auto V,36765,8473,367
2018-10-06 01:19,23,Vampire: The Masquerade,0,7951,2
2018-10-06 01:19,24,Dragon Ball FighterZ,59862,7893,67
2018-10-06 01:19,25,Minecraft,30475,6182,303
