Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-10 16:19,1,Fortnite,37030,269387,12537
2018-10-10 16:19,2,League of Legends,24024,170902,2768
2018-10-10 16:19,3,Counter-Strike: Global Offensive,36113,108036,1582
2018-10-10 16:19,4,Dota 2,32887,93137,842
2018-10-10 16:19,5,World of Warcraft,19783,80670,3218
2018-10-10 16:19,6,Just Chatting,0,52911,695
2018-10-10 16:19,7,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,51975,1770
2018-10-10 16:19,8,Grand Theft Auto V,36765,46951,683
2018-10-10 16:19,9,FIFA 19,68608,46128,838
2018-10-10 16:19,10,Casino,0,44570,70
2018-10-10 16:19,11,Assassin's Creed Odyssey,68771,35583,794
2018-10-10 16:19,12,MapleStory 2,48529,32671,713
2018-10-10 16:19,13,Star Citizen,40011,27177,89
2018-10-10 16:19,14,Overwatch,48190,26773,1851
2018-10-10 16:19,15,Warcraft III: The Frozen Throne,14073,25462,54
2018-10-10 16:19,16,Hearthstone,42033,24122,275
2018-10-10 16:19,17,Always On,0,19697,18
2018-10-10 16:19,18,Magic: The Gathering,68425,16841,250
2018-10-10 16:19,19,Euro Truck Simulator 2,40197,16258,154
2018-10-10 16:19,20,Dead by Daylight,52693,16103,821
2018-10-10 16:19,21,Destiny 2,52647,14459,1096
2018-10-10 16:19,22,Tom Clancy's Rainbow Six: Siege,46562,14317,1301
2018-10-10 16:19,23,Welcome to the Game II,61971,11981,5
2018-10-10 16:19,24,Talk Shows & Podcasts,0,11757,165
2018-10-10 16:19,25,Overkill's The Walking Dead,47379,11070,76
