Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-08 22:19,1,Fortnite,37030,251330,13385
2018-10-08 22:19,2,League of Legends,24024,97167,2546
2018-10-08 22:19,3,Just Chatting,0,86432,584
2018-10-08 22:19,4,World of Warcraft,19783,39148,1578
2018-10-08 22:19,5,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,30025,1416
2018-10-08 22:19,6,Overwatch,48190,27729,1764
2018-10-08 22:19,7,Rocket League,34407,25156,443
2018-10-08 22:19,8,Assassin's Creed Odyssey,68771,22321,686
2018-10-08 22:19,9,Dota 2,32887,21882,454
2018-10-08 22:19,10,Counter-Strike: Global Offensive,36113,21657,1002
2018-10-08 22:19,11,Hearthstone,42033,21111,205
2018-10-08 22:19,12,Casino,0,20219,35
2018-10-08 22:19,13,Grand Theft Auto V,36765,18563,389
2018-10-08 22:19,14,Ring Of Elysium,67377,16288,693
2018-10-08 22:19,15,Dead by Daylight,52693,15924,887
2018-10-08 22:19,16,Destiny 2,52647,15867,1401
2018-10-08 22:19,17,Tom Clancy's Rainbow Six: Siege,46562,15550,1316
2018-10-08 22:19,18,Always On,0,15526,18
2018-10-08 22:19,19,Talk Shows & Podcasts,0,13799,131
2018-10-08 22:19,20,Music & Performing Arts,29887,13326,267
2018-10-08 22:19,21,NBA 2K19,68872,11354,608
2018-10-08 22:19,22,Old School RuneScape,45837,8625,195
2018-10-08 22:19,23,Art,0,8580,367
2018-10-08 22:19,24,Magic: The Gathering,68425,8334,252
2018-10-08 22:19,25,The Elder Scrolls Online,38206,7758,115
