Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-05 02:19,1,Fortnite,37030,128806,6661
2018-10-05 02:19,2,League of Legends,24024,52027,1623
2018-10-05 02:19,3,Assassin's Creed Odyssey,68771,40431,337
2018-10-05 02:19,4,World of Warcraft,19783,24152,853
2018-10-05 02:19,5,Just Chatting,0,23417,372
2018-10-05 02:19,6,Hearthstone,42033,23360,136
2018-10-05 02:19,7,Dota 2,32887,20107,357
2018-10-05 02:19,8,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,17113,953
2018-10-05 02:19,9,Magic: The Gathering,68425,16937,153
2018-10-05 02:19,10,Overwatch,48190,15560,921
2018-10-05 02:19,11,Casino,0,14075,25
2018-10-05 02:19,12,Counter-Strike: Global Offensive,36113,13406,525
2018-10-05 02:19,13,Music & Performing Arts,29887,12731,212
2018-10-05 02:19,14,Talk Shows & Podcasts,0,11885,72
2018-10-05 02:19,15,Grand Theft Auto V,36765,11637,237
2018-10-05 02:19,16,Super Mario Party,68947,10917,76
2018-10-05 02:19,17,Dead by Daylight,52693,10829,559
2018-10-05 02:19,18,"Species: Artificial Life, Real Evolution",55568,10330,1
2018-10-05 02:19,19,Super Mario Maker,0,10169,11
2018-10-05 02:19,20,Destiny 2,52647,8417,849
2018-10-05 02:19,21,Tom Clancy's Rainbow Six: Siege,46562,8168,658
2018-10-05 02:19,22,WWE 2K19,68978,7883,182
2018-10-05 02:19,23,Always On,0,7779,19
2018-10-05 02:19,24,NBA 2K19,68872,7053,355
2018-10-05 02:19,25,Stay Close,56682,7031,1
