Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-08 19:19,1,Fortnite,37030,209908,16204
2018-10-08 19:19,2,League of Legends,24024,114583,2475
2018-10-08 19:19,3,World of Warcraft,19783,47391,1152
2018-10-08 19:19,4,Just Chatting,0,42065,583
2018-10-08 19:19,5,Dota 2,32887,41443,512
2018-10-08 19:19,6,Tom Clancy's Rainbow Six: Siege,46562,40207,1297
2018-10-08 19:19,7,Assassin's Creed Odyssey,68771,38357,741
2018-10-08 19:19,8,FIFA 19,68608,36950,484
2018-10-08 19:19,9,Overwatch,48190,31554,1427
2018-10-08 19:19,10,Hearthstone,42033,27307,200
2018-10-08 19:19,11,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,25693,1327
2018-10-08 19:19,12,Rocket League,34407,23443,413
2018-10-08 19:19,13,Counter-Strike: Global Offensive,36113,21403,1095
2018-10-08 19:19,14,Grand Theft Auto V,36765,20383,531
2018-10-08 19:19,15,Casino,0,18370,56
2018-10-08 19:19,16,Always On,0,15822,19
2018-10-08 19:19,17,Destiny 2,52647,14044,1193
2018-10-08 19:19,18,Magic: The Gathering,68425,13175,238
2018-10-08 19:19,19,Old School RuneScape,45837,12601,167
2018-10-08 19:19,20,The Binding of Isaac: Afterbirth,0,11172,29
2018-10-08 19:19,21,Dead by Daylight,52693,11021,809
2018-10-08 19:19,22,NBA 2K19,68872,8129,547
2018-10-08 19:19,23,Warcraft III: The Frozen Throne,14073,7400,27
2018-10-08 19:19,24,Forza Horizon 4,68909,7385,328
2018-10-08 19:19,25,Dragon Quest XI,47818,7383,66
