Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-07 03:19,1,League of Legends,24024,289269,1673
2018-10-07 03:19,2,Fortnite,37030,110687,8110
2018-10-07 03:19,3,Assassin's Creed Odyssey,68771,66258,568
2018-10-07 03:19,4,Hearthstone,42033,33728,150
2018-10-07 03:19,5,Just Chatting,0,33100,454
2018-10-07 03:19,6,Dota 2,32887,19109,436
2018-10-07 03:19,7,World of Warcraft,19783,18897,819
2018-10-07 03:19,8,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,18457,1201
2018-10-07 03:19,9,Dead by Daylight,52693,14975,597
2018-10-07 03:19,10,Super Mario Party,68947,13981,50
2018-10-07 03:19,11,Counter-Strike: Global Offensive,36113,13957,628
2018-10-07 03:19,12,Overwatch,48190,13444,1024
2018-10-07 03:19,13,Grand Theft Auto V,36765,13339,291
2018-10-07 03:19,14,Destiny 2,52647,9260,851
2018-10-07 03:19,15,MotoGP 18,68520,9023,11
2018-10-07 03:19,16,Tom Clancy's Rainbow Six: Siege,46562,7914,854
2018-10-07 03:19,17,Life Is Strange 2,59609,6671,13
2018-10-07 03:19,18,Battlerite Royale,69841,6552,62
2018-10-07 03:19,19,Old School RuneScape,45837,6149,101
2018-10-07 03:19,20,Casino,0,5986,31
2018-10-07 03:19,21,Forza Horizon 4,68909,5921,179
2018-10-07 03:19,22,Magic: The Gathering,68425,5580,101
2018-10-07 03:19,23,Path of Exile,32562,5409,154
2018-10-07 03:19,24,FIFA 19,68608,5218,213
2018-10-07 03:19,25,ASMR,0,4731,40
