Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-09 09:19,1,Fortnite,37030,107786,4885
2018-10-09 09:19,2,League of Legends,24024,87130,1865
2018-10-09 09:19,3,Counter-Strike: Global Offensive,36113,73401,803
2018-10-09 09:19,4,Just Chatting,0,70370,563
2018-10-09 09:19,5,Hearthstone,42033,57444,244
2018-10-09 09:19,6,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,53677,1614
2018-10-09 09:19,7,Dota 2,32887,34724,670
2018-10-09 09:19,8,Assassin's Creed Odyssey,68771,32962,600
2018-10-09 09:19,9,World of Warcraft,19783,32494,733
2018-10-09 09:19,10,Overwatch,48190,22424,879
2018-10-09 09:19,11,Rust,42984,21013,98
2018-10-09 09:19,12,Dead by Daylight,52693,17694,524
2018-10-09 09:19,13,Pathfinder: Kingmaker,60263,16227,38
2018-10-09 09:19,14,FIFA 19,68608,12538,440
2018-10-09 09:19,15,Magic: The Gathering,68425,12166,154
2018-10-09 09:19,16,Heroes of the Storm,36739,11681,206
2018-10-09 09:19,17,Casino,0,10802,53
2018-10-09 09:19,18,Talk Shows & Podcasts,0,9481,111
2018-10-09 09:19,19,StarCraft II,0,8758,92
2018-10-09 09:19,20,Path of Exile,32562,7427,185
2018-10-09 09:19,21,Destiny 2,52647,7237,468
2018-10-09 09:19,22,Grand Theft Auto V,36765,7235,279
2018-10-09 09:19,23,Always On,0,6982,18
2018-10-09 09:19,24,Tom Clancy's Rainbow Six: Siege,46562,6855,648
2018-10-09 09:19,25,Warcraft III: The Frozen Throne,14073,6743,46
