Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-11 07:19,1,League of Legends,24024,358447,1175
2018-10-11 07:19,2,Fortnite,37030,87955,3512
2018-10-11 07:19,3,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,42563,1080
2018-10-11 07:19,4,Just Chatting,0,36703,459
2018-10-11 07:19,5,Dota 2,32887,32866,524
2018-10-11 07:19,6,Hearthstone,42033,24054,177
2018-10-11 07:19,7,World of Warcraft,19783,22057,668
2018-10-11 07:19,8,FIFA 19,68608,19905,314
2018-10-11 07:19,9,Overwatch,48190,19633,775
2018-10-11 07:19,10,Casino,0,18818,41
2018-10-11 07:19,11,Dead by Daylight,52693,17245,397
2018-10-11 07:19,12,Call of Duty: Black Ops 4,66897,13045,215
2018-10-11 07:19,13,Counter-Strike: Global Offensive,36113,11942,576
2018-10-11 07:19,14,Old School RuneScape,45837,11327,56
2018-10-11 07:19,15,Magic: The Gathering,68425,10923,125
2018-10-11 07:19,16,Assassin's Creed Odyssey,68771,10466,329
2018-10-11 07:19,17,Battlerite Royale,69841,8650,69
2018-10-11 07:19,18,Always On,0,8405,18
2018-10-11 07:19,19,Heroes of the Storm,36739,8388,140
2018-10-11 07:19,20,Talk Shows & Podcasts,0,8081,92
2018-10-11 07:19,21,Destiny 2,52647,7047,377
2018-10-11 07:19,22,Mega Man 11,63036,6661,18
2018-10-11 07:19,23,Tom Clancy's Rainbow Six: Siege,46562,6567,486
2018-10-11 07:19,24,StarCraft II,0,6345,67
2018-10-11 07:19,25,Games + Demos,38690,5507,46
