Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-06 19:19,1,Fortnite,37030,175899,16137
2018-10-06 19:19,2,League of Legends,24024,101420,2764
2018-10-06 19:19,3,Assassin's Creed Odyssey,68771,86130,890
2018-10-06 19:19,4,Rocket League,34407,61660,451
2018-10-06 19:19,5,World of Warcraft,19783,51294,1392
2018-10-06 19:19,6,Just Chatting,0,36868,688
2018-10-06 19:19,7,Dota 2,32887,33763,606
2018-10-06 19:19,8,FIFA 19,68608,33352,760
2018-10-06 19:19,9,Overwatch,48190,28783,1587
2018-10-06 19:19,10,Casino,0,28622,58
2018-10-06 19:19,11,Grand Theft Auto V,36765,28388,680
2018-10-06 19:19,12,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,26248,1561
2018-10-06 19:19,13,Counter-Strike: Global Offensive,36113,23247,1418
2018-10-06 19:19,14,Hearthstone,42033,18861,195
2018-10-06 19:19,15,Super Smash Bros. Melee,17743,18617,34
2018-10-06 19:19,16,Magic: The Gathering,68425,16716,199
2018-10-06 19:19,17,Dead by Daylight,52693,16619,803
2018-10-06 19:19,18,Tekken 7,47011,14920,60
2018-10-06 19:19,19,Madden NFL 19,68607,14678,269
2018-10-06 19:19,20,Destiny 2,52647,13951,1326
2018-10-06 19:19,21,Super Mario Party,68947,13059,112
2018-10-06 19:19,22,Tom Clancy's Rainbow Six: Siege,46562,9745,1371
2018-10-06 19:19,23,EA Sports UFC 3,63209,9662,47
2018-10-06 19:19,24,Dragon Ball FighterZ,59862,8174,81
2018-10-06 19:19,25,Path of Exile,32562,7286,218
