Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-05 08:19,1,League of Legends,24024,84476,1643
2018-10-05 08:19,2,Fortnite,37030,81225,5013
2018-10-05 08:19,3,Dota 2,32887,53945,595
2018-10-05 08:19,4,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,40687,1342
2018-10-05 08:19,5,Hearthstone,42033,40494,186
2018-10-05 08:19,6,FIFA 19,68608,29544,599
2018-10-05 08:19,7,Just Chatting,0,29098,452
2018-10-05 08:19,8,World of Warcraft,19783,26010,734
2018-10-05 08:19,9,Casino,0,22669,50
2018-10-05 08:19,10,Assassin's Creed Odyssey,68771,22541,489
2018-10-05 08:19,11,Overwatch,48190,19319,794
2018-10-05 08:19,12,Dead by Daylight,52693,18920,405
2018-10-05 08:19,13,Counter-Strike: Global Offensive,36113,17837,668
2018-10-05 08:19,14,StarCraft II,0,11146,104
2018-10-05 08:19,15,Talk Shows & Podcasts,0,10902,93
2018-10-05 08:19,16,Super Mario Party,68947,10632,66
2018-10-05 08:19,17,Quake Champions,54210,8527,20
2018-10-05 08:19,18,Magic: The Gathering,68425,8109,116
2018-10-05 08:19,19,Destiny 2,52647,7961,433
2018-10-05 08:19,20,Path of Exile,32562,7672,186
2018-10-05 08:19,21,Tom Clancy's Rainbow Six: Siege,46562,6702,587
2018-10-05 08:19,22,Minecraft,30475,6395,254
2018-10-05 08:19,23,Pathfinder: Kingmaker,60263,6194,37
2018-10-05 08:19,24,Grand Theft Auto V,36765,6153,246
2018-10-05 08:19,25,Heroes of the Storm,36739,5636,155
