Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-07 22:19,1,Fortnite,37030,215652,13838
2018-10-07 22:19,2,League of Legends,24024,79227,2303
2018-10-07 22:19,3,Just Chatting,0,70326,485
2018-10-07 22:19,4,Super Smash Bros. Melee,17743,60600,32
2018-10-07 22:19,5,Assassin's Creed Odyssey,68771,38969,645
2018-10-07 22:19,6,World of Warcraft,19783,35094,1506
2018-10-07 22:19,7,Overwatch,48190,26997,1644
2018-10-07 22:19,8,Casino,0,25847,38
2018-10-07 22:19,9,Dead by Daylight,52693,20486,797
2018-10-07 22:19,10,FIFA 19,68608,18932,326
2018-10-07 22:19,11,Dota 2,32887,18429,412
2018-10-07 22:19,12,Music & Performing Arts,29887,16570,266
2018-10-07 22:19,13,Counter-Strike: Global Offensive,36113,16455,932
2018-10-07 22:19,14,Grand Theft Auto V,36765,16059,418
2018-10-07 22:19,15,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,15905,1261
2018-10-07 22:19,16,Magic: The Gathering,68425,15530,217
2018-10-07 22:19,17,Destiny 2,52647,14513,1377
2018-10-07 22:19,18,Hearthstone,42033,13047,149
2018-10-07 22:19,19,NBA 2K19,68872,12885,658
2018-10-07 22:19,20,Old School RuneScape,45837,11410,152
2018-10-07 22:19,21,Minecraft,30475,10968,375
2018-10-07 22:19,22,Tom Clancy's Rainbow Six: Siege,46562,9651,1322
2018-10-07 22:19,23,Dragon Quest XI,47818,7709,45
2018-10-07 22:19,24,Poker,0,6519,68
2018-10-07 22:19,25,Heroes of the Storm,36739,6096,159
