Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-05 09:19,1,League of Legends,24024,96705,1936
2018-10-05 09:19,2,Fortnite,37030,91237,6141
2018-10-05 09:19,3,Dota 2,32887,45981,640
2018-10-05 09:19,4,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,42259,1633
2018-10-05 09:19,5,FIFA 19,68608,33329,743
2018-10-05 09:19,6,Hearthstone,42033,29498,219
2018-10-05 09:19,7,World of Warcraft,19783,28883,845
2018-10-05 09:19,8,Just Chatting,0,28463,504
2018-10-05 09:19,9,Counter-Strike: Global Offensive,36113,27163,851
2018-10-05 09:19,10,Assassin's Creed Odyssey,68771,26486,588
2018-10-05 09:19,11,Dead by Daylight,52693,20393,505
2018-10-05 09:19,12,Overwatch,48190,19573,941
2018-10-05 09:19,13,Talk Shows & Podcasts,0,18432,119
2018-10-05 09:19,14,Casino,0,13456,46
2018-10-05 09:19,15,Grand Theft Auto V,36765,11156,302
2018-10-05 09:19,16,Pathfinder: Kingmaker,60263,10799,45
2018-10-05 09:19,17,Quake Champions,54210,10426,29
2018-10-05 09:19,18,Gwent: The Witcher Card Game,54166,10310,40
2018-10-05 09:19,19,Destiny 2,52647,10119,530
2018-10-05 09:19,20,Super Mario Party,68947,9551,75
2018-10-05 09:19,21,Mega Man 11,63036,9534,70
2018-10-05 09:19,22,Battlerite Royale,69841,9012,148
2018-10-05 09:19,23,Path of Exile,32562,8080,212
2018-10-05 09:19,24,Tom Clancy's Rainbow Six: Siege,46562,7853,510
2018-10-05 09:19,25,Magic: The Gathering,68425,7282,129
