Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-08 03:19,1,Fortnite,37030,109224,5571
2018-10-08 03:19,2,League of Legends,24024,69326,1437
2018-10-08 03:19,3,Just Chatting,0,32275,373
2018-10-08 03:19,4,World of Warcraft,19783,24721,604
2018-10-08 03:19,5,Assassin's Creed Odyssey,68771,22748,440
2018-10-08 03:19,6,Hearthstone,42033,19582,157
2018-10-08 03:19,7,Dota 2,32887,16790,343
2018-10-08 03:19,8,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,15769,901
2018-10-08 03:19,9,Overwatch,48190,14439,895
2018-10-08 03:19,10,Super Mario Party,68947,13658,36
2018-10-08 03:19,11,Counter-Strike: Global Offensive,36113,12918,441
2018-10-08 03:19,12,Tom Clancy's Rainbow Six: Siege,46562,12895,612
2018-10-08 03:19,13,Dead by Daylight,52693,12628,499
2018-10-08 03:19,14,Music & Performing Arts,29887,10470,200
2018-10-08 03:19,15,Dungeon Hunter Champions,67953,9539,2
2018-10-08 03:19,16,Minecraft,30475,9022,186
2018-10-08 03:19,17,Destiny 2,52647,8046,630
2018-10-08 03:19,18,Casino,0,7814,36
2018-10-08 03:19,19,Old School RuneScape,45837,7691,96
2018-10-08 03:19,20,Magic: The Gathering,68425,7556,114
2018-10-08 03:19,21,Weird Dreams,2770,7300,2
2018-10-08 03:19,22,S.T.A.L.K.E.R.: Shadow of Chernobyl,11725,6991,2
2018-10-08 03:19,23,FIFA 19,68608,6482,171
2018-10-08 03:19,24,NBA 2K19,68872,5529,299
2018-10-08 03:19,25,Grand Theft Auto V,36765,5141,231
