Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-07 09:19,1,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,129032,1860
2018-10-07 09:19,2,League of Legends,24024,86369,2182
2018-10-07 09:19,3,Fortnite,37030,82228,9119
2018-10-07 09:19,4,Dota 2,32887,77925,685
2018-10-07 09:19,5,Assassin's Creed Odyssey,68771,57111,778
2018-10-07 09:19,6,Counter-Strike: Global Offensive,36113,47417,1189
2018-10-07 09:19,7,Just Chatting,0,38939,555
2018-10-07 09:19,8,World of Warcraft,19783,38031,1140
2018-10-07 09:19,9,Hearthstone,42033,34217,227
2018-10-07 09:19,10,Overwatch,48190,30788,1078
2018-10-07 09:19,11,FIFA 19,68608,27733,624
2018-10-07 09:19,12,Dead by Daylight,52693,22543,550
2018-10-07 09:19,13,Super Mario Party,68947,19723,33
2018-10-07 09:19,14,StarCraft II,0,16814,107
2018-10-07 09:19,15,Quake Champions,54210,16429,35
2018-10-07 09:19,16,Tom Clancy's Rainbow Six: Siege,46562,15498,880
2018-10-07 09:19,17,NBA 2K19,68872,13378,168
2018-10-07 09:19,18,Talk Shows & Podcasts,0,13151,124
2018-10-07 09:19,19,Casino,0,12842,45
2018-10-07 09:19,20,Pillars of Eternity II: Deadfire,57918,11335,5
2018-10-07 09:19,21,Grand Theft Auto V,36765,10868,401
2018-10-07 09:19,22,Heroes of the Storm,36739,9658,200
2018-10-07 09:19,23,Destiny 2,52647,9008,622
2018-10-07 09:19,24,Path of Exile,32562,8785,208
2018-10-07 09:19,25,Visage,56806,7787,11
