Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-07 04:19,1,League of Legends,24024,264432,1482
2018-10-07 04:19,2,Fortnite,37030,107924,7024
2018-10-07 04:19,3,Assassin's Creed Odyssey,68771,59718,545
2018-10-07 04:19,4,Dota 2,32887,40941,452
2018-10-07 04:19,5,Hearthstone,42033,40552,147
2018-10-07 04:19,6,Just Chatting,0,38206,418
2018-10-07 04:19,7,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,23371,1129
2018-10-07 04:19,8,World of Warcraft,19783,21534,767
2018-10-07 04:19,9,Counter-Strike: Global Offensive,36113,19725,608
2018-10-07 04:19,10,Overwatch,48190,14635,893
2018-10-07 04:19,11,Mega Man 11,63036,14042,50
2018-10-07 04:19,12,Dead by Daylight,52693,12860,531
2018-10-07 04:19,13,Super Mario Party,68947,12428,38
2018-10-07 04:19,14,Tom Clancy's Rainbow Six: Siege,46562,11072,707
2018-10-07 04:19,15,Grand Theft Auto V,36765,8940,282
2018-10-07 04:19,16,Old School RuneScape,45837,8650,87
2018-10-07 04:19,17,Casino,0,7583,34
2018-10-07 04:19,18,Art,0,7399,150
2018-10-07 04:19,19,FIFA 19,68608,7215,264
2018-10-07 04:19,20,Path of Exile,32562,6643,149
2018-10-07 04:19,21,Destiny 2,52647,5962,700
2018-10-07 04:19,22,Magic: The Gathering,68425,5816,104
2018-10-07 04:19,23,Forza Horizon 4,68909,5356,151
2018-10-07 04:19,24,Silent Hill 2,10780,5018,7
2018-10-07 04:19,25,Battlerite Royale,69841,4884,71
