Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-06 20:19,1,Fortnite,37030,190543,16032
2018-10-06 20:19,2,Assassin's Creed Odyssey,68771,90375,792
2018-10-06 20:19,3,League of Legends,24024,83186,2584
2018-10-06 20:19,4,Rocket League,34407,62136,413
2018-10-06 20:19,5,World of Warcraft,19783,49242,1345
2018-10-06 20:19,6,Just Chatting,0,32554,684
2018-10-06 20:19,7,Dota 2,32887,29772,508
2018-10-06 20:19,8,FIFA 19,68608,29678,627
2018-10-06 20:19,9,Overwatch,48190,26180,1587
2018-10-06 20:19,10,Casino,0,26098,52
2018-10-06 20:19,11,Grand Theft Auto V,36765,25343,593
2018-10-06 20:19,12,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,20757,1406
2018-10-06 20:19,13,Counter-Strike: Global Offensive,36113,19918,1223
2018-10-06 20:19,14,Super Smash Bros. Melee,17743,19711,33
2018-10-06 20:19,15,Hearthstone,42033,19013,180
2018-10-06 20:19,16,Tekken 7,47011,16884,55
2018-10-06 20:19,17,Destiny 2,52647,15194,1325
2018-10-06 20:19,18,Madden NFL 19,68607,14824,267
2018-10-06 20:19,19,Dead by Daylight,52693,12766,746
2018-10-06 20:19,20,Tom Clancy's Rainbow Six: Siege,46562,9142,1337
2018-10-06 20:19,21,StarCraft II,0,9097,80
2018-10-06 20:19,22,Magic: The Gathering,68425,8688,192
2018-10-06 20:19,23,Dragon Ball FighterZ,59862,8366,65
2018-10-06 20:19,24,Marble It Up!,70374,7947,9
2018-10-06 20:19,25,Path of Exile,32562,7006,194
