Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-11 05:19,1,League of Legends,24024,306516,1126
2018-10-11 05:19,2,Fortnite,37030,103825,3609
2018-10-11 05:19,3,Dota 2,32887,32175,446
2018-10-11 05:19,4,World of Warcraft,19783,29038,624
2018-10-11 05:19,5,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,25645,809
2018-10-11 05:19,6,Just Chatting,0,20448,391
2018-10-11 05:19,7,Hearthstone,42033,18060,161
2018-10-11 05:19,8,Casino,0,16764,39
2018-10-11 05:19,9,Magic: The Gathering,68425,16122,110
2018-10-11 05:19,10,Counter-Strike: Global Offensive,36113,15836,454
2018-10-11 05:19,11,Overwatch,48190,13714,731
2018-10-11 05:19,12,Assassin's Creed Odyssey,68771,11936,306
2018-10-11 05:19,13,Dead by Daylight,52693,9841,378
2018-10-11 05:19,14,Always On,0,9485,18
2018-10-11 05:19,15,FIFA 19,68608,9242,268
2018-10-11 05:19,16,Music & Performing Arts,29887,8927,203
2018-10-11 05:19,17,Call of Duty: Black Ops 4,66897,8759,142
2018-10-11 05:19,18,Old School RuneScape,45837,8388,82
2018-10-11 05:19,19,Tom Clancy's Rainbow Six: Siege,46562,6284,389
2018-10-11 05:19,20,Destiny 2,52647,5481,421
2018-10-11 05:19,21,Talk Shows & Podcasts,0,4974,72
2018-10-11 05:19,22,Path of Exile,32562,4670,130
2018-10-11 05:19,23,StarCraft II,0,4435,50
2018-10-11 05:19,24,Ring Of Elysium,67377,4220,156
2018-10-11 05:19,25,Battlerite Royale,69841,4170,74
