Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-06 04:19,1,League of Legends,24024,306152,1359
2018-10-06 04:19,2,Fortnite,37030,99324,7205
2018-10-06 04:19,3,Hearthstone,42033,49072,173
2018-10-06 04:19,4,Just Chatting,0,36882,414
2018-10-06 04:19,5,Dota 2,32887,32090,484
2018-10-06 04:19,6,World of Warcraft,19783,29939,716
2018-10-06 04:19,7,Assassin's Creed Odyssey,68771,28512,509
2018-10-06 04:19,8,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,28503,1109
2018-10-06 04:19,9,Overwatch,48190,23173,890
2018-10-06 04:19,10,StarCraft,13062,16991,22
2018-10-06 04:19,11,Minecraft,30475,11970,244
2018-10-06 04:19,12,Counter-Strike: Global Offensive,36113,11957,548
2018-10-06 04:19,13,Dead by Daylight,52693,11192,497
2018-10-06 04:19,14,Super Mario Party,68947,9651,68
2018-10-06 04:19,15,FIFA 19,68608,9643,288
2018-10-06 04:19,16,Grand Theft Auto V,36765,9423,250
2018-10-06 04:19,17,Quake Champions,54210,9243,25
2018-10-06 04:19,18,Magic: The Gathering,68425,8496,125
2018-10-06 04:19,19,Dragon Ball FighterZ,59862,8460,32
2018-10-06 04:19,20,Tom Clancy's Rainbow Six: Siege,46562,8181,686
2018-10-06 04:19,21,Destiny 2,52647,8133,650
2018-10-06 04:19,22,Battlerite Royale,69841,7800,90
2018-10-06 04:19,23,Music & Performing Arts,29887,6521,224
2018-10-06 04:19,24,Divinity: Original Sin II,50803,6175,33
2018-10-06 04:19,25,Dark and Light,9285,4981,8
