Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-10 23:19,1,Fortnite,37030,216734,12240
2018-10-10 23:19,2,League of Legends,24024,81592,2352
2018-10-10 23:19,3,Tom Clancy's Rainbow Six: Siege,46562,32203,1229
2018-10-10 23:19,4,Counter-Strike: Global Offensive,36113,32109,844
2018-10-10 23:19,5,World of Warcraft,19783,31486,2193
2018-10-10 23:19,6,Overwatch,48190,30224,1938
2018-10-10 23:19,7,Just Chatting,0,29426,556
2018-10-10 23:19,8,MapleStory 2,48529,23957,784
2018-10-10 23:19,9,Dead by Daylight,52693,20473,829
2018-10-10 23:19,10,Hearthstone,42033,20121,165
2018-10-10 23:19,11,Assassin's Creed Odyssey,68771,19767,490
2018-10-10 23:19,12,Dota 2,32887,19386,358
2018-10-10 23:19,13,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,18261,1286
2018-10-10 23:19,14,Warcraft III: The Frozen Throne,14073,17777,30
2018-10-10 23:19,15,Magic: The Gathering,68425,15157,221
2018-10-10 23:19,16,Casino,0,14845,33
2018-10-10 23:19,17,Destiny 2,52647,14737,1267
2018-10-10 23:19,18,Grand Theft Auto V,36765,12799,408
2018-10-10 23:19,19,Music & Performing Arts,29887,12354,238
2018-10-10 23:19,20,Minecraft,30475,9960,321
2018-10-10 23:19,21,Always On,0,9157,18
2018-10-10 23:19,22,FIFA 19,68608,9076,305
2018-10-10 23:19,23,Dragon Quest XI,47818,8362,56
2018-10-10 23:19,24,The Elder Scrolls Online,38206,7474,119
2018-10-10 23:19,25,Warface,33306,5994,70
