Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-05 12:19,1,Fortnite,37030,223549,10042
2018-10-05 12:19,2,League of Legends,24024,130530,2533
2018-10-05 12:19,3,Just Chatting,0,97241,698
2018-10-05 12:19,4,Dota 2,32887,62982,823
2018-10-05 12:19,5,Counter-Strike: Global Offensive,36113,53992,1263
2018-10-05 12:19,6,FIFA 19,68608,50855,888
2018-10-05 12:19,7,Assassin's Creed Odyssey,68771,45557,811
2018-10-05 12:19,8,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,40447,1981
2018-10-05 12:19,9,World of Warcraft,19783,34637,1124
2018-10-05 12:19,10,Hearthstone,42033,32627,253
2018-10-05 12:19,11,Dead by Daylight,52693,27554,712
2018-10-05 12:19,12,Minecraft,30475,26989,378
2018-10-05 12:19,13,Casino,0,26247,58
2018-10-05 12:19,14,Overwatch,48190,24527,1166
2018-10-05 12:19,15,Grand Theft Auto V,36765,20740,504
2018-10-05 12:19,16,Mega Man 11,63036,17510,76
2018-10-05 12:19,17,Super Mario Party,68947,15180,122
2018-10-05 12:19,18,Pathfinder: Kingmaker,60263,14564,64
2018-10-05 12:19,19,Talk Shows & Podcasts,0,12055,144
2018-10-05 12:19,20,Magic: The Gathering,68425,11382,184
2018-10-05 12:19,21,Super Mario Maker,0,9733,13
2018-10-05 12:19,22,Heroes of the Storm,36739,9547,207
2018-10-05 12:19,23,Destiny 2,52647,9461,739
2018-10-05 12:19,24,Path of Exile,32562,8115,259
2018-10-05 12:19,25,StarCraft II,0,7555,117
