Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-11 18:30,1,League of Legends,24024,138376,2569
2018-10-11 18:30,2,Call of Duty: Black Ops 4,66897,137366,1068
2018-10-11 18:30,3,Fortnite,37030,123192,13207
2018-10-11 18:30,4,Just Chatting,0,78803,608
2018-10-11 18:30,5,FIFA 19,68608,55659,648
2018-10-11 18:30,6,World of Warcraft,19783,53298,1223
2018-10-11 18:30,7,Dota 2,32887,49719,564
2018-10-11 18:30,8,Counter-Strike: Global Offensive,36113,43927,1210
2018-10-11 18:30,9,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,39828,1303
2018-10-11 18:30,10,Hearthstone,42033,28548,184
2018-10-11 18:30,11,Overwatch,48190,28338,1528
2018-10-11 18:30,12,For Honor,49967,21558,92
2018-10-11 18:30,13,Grand Theft Auto V,36765,18912,516
2018-10-11 18:30,14,Casino,0,17648,59
2018-10-11 18:30,15,Dead by Daylight,52693,14955,742
2018-10-11 18:30,16,Destiny 2,52647,14796,967
2018-10-11 18:30,17,Assassin's Creed Odyssey,68771,14484,547
2018-10-11 18:30,18,Always On,0,13482,18
2018-10-11 18:30,19,Magic: The Gathering,68425,13165,228
2018-10-11 18:30,20,Tom Clancy's Rainbow Six: Siege,46562,11072,1162
2018-10-11 18:30,21,Poker,0,8701,99
2018-10-11 18:30,22,Warframe,38788,8008,189
2018-10-11 18:30,23,Escape From Tarkov,53106,7770,180
2018-10-11 18:30,24,Pummel Party,70267,7472,11
2018-10-11 18:30,25,Rust,42984,6563,165
