Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-07 08:19,1,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,110409,1614
2018-10-07 08:19,2,Fortnite,37030,91870,7629
2018-10-07 08:19,3,League of Legends,24024,76694,1852
2018-10-07 08:19,4,Dota 2,32887,73133,679
2018-10-07 08:19,5,Hearthstone,42033,61818,199
2018-10-07 08:19,6,Assassin's Creed Odyssey,68771,51799,680
2018-10-07 08:19,7,Just Chatting,0,42682,548
2018-10-07 08:19,8,Counter-Strike: Global Offensive,36113,40595,979
2018-10-07 08:19,9,World of Warcraft,19783,29310,977
2018-10-07 08:19,10,FIFA 19,68608,23429,544
2018-10-07 08:19,11,Overwatch,48190,23168,934
2018-10-07 08:19,12,Dead by Daylight,52693,21338,514
2018-10-07 08:19,13,Casino,0,19265,44
2018-10-07 08:19,14,Super Mario Party,68947,14735,20
2018-10-07 08:19,15,StarCraft II,0,13732,97
2018-10-07 08:19,16,Quake Champions,54210,13390,33
2018-10-07 08:19,17,Grand Theft Auto V,36765,10068,372
2018-10-07 08:19,18,Talk Shows & Podcasts,0,9737,97
2018-10-07 08:19,19,Art,0,9552,176
2018-10-07 08:19,20,Tom Clancy's Rainbow Six: Siege,46562,8804,773
2018-10-07 08:19,21,Path of Exile,32562,8427,210
2018-10-07 08:19,22,Minecraft,30475,7796,365
2018-10-07 08:19,23,Battlerite Royale,69841,7577,111
2018-10-07 08:19,24,Pillars of Eternity II: Deadfire,57918,7018,5
2018-10-07 08:19,25,Destiny 2,52647,6704,543
