Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-04 21:27,1,Fortnite,37030,201354,15494
2018-10-04 21:27,2,League of Legends,24024,88663,2449
2018-10-04 21:27,3,Sports & Fitness,0,81293,19
2018-10-04 21:27,4,Just Chatting,0,57709,539
2018-10-04 21:27,5,Assassin's Creed Odyssey,68771,45258,346
2018-10-04 21:27,6,World of Warcraft,19783,41808,2534
2018-10-04 21:27,7,Overwatch,48190,25802,1655
2018-10-04 21:27,8,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,21834,1384
2018-10-04 21:27,9,FIFA 19,68608,20134,425
2018-10-04 21:27,10,Counter-Strike: Global Offensive,36113,19695,938
2018-10-04 21:27,11,Dota 2,32887,18213,389
2018-10-04 21:27,12,Casino,0,16984,28
2018-10-04 21:27,13,Grand Theft Auto V,36765,16560,428
2018-10-04 21:27,14,Dead by Daylight,52693,14358,798
2018-10-04 21:27,15,Destiny 2,52647,13871,1496
2018-10-04 21:27,16,Magic: The Gathering,68425,12948,256
2018-10-04 21:27,17,Always On,0,12797,19
2018-10-04 21:27,18,Music & Performing Arts,29887,11353,260
2018-10-04 21:27,19,Hearthstone,42033,11180,175
2018-10-04 21:27,20,Tom Clancy's Rainbow Six: Siege,46562,10086,1245
2018-10-04 21:27,21,MapleStory 2,48529,9551,181
2018-10-04 21:27,22,Talk Shows & Podcasts,0,9202,129
2018-10-04 21:27,23,Path of Exile,32562,6311,198
2018-10-04 21:27,24,Monster Hunter World,59924,5489,362
2018-10-04 21:27,25,Rocket League,34407,5286,424
