Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-06 13:19,1,Fortnite,37030,188339,16182
2018-10-06 13:19,2,League of Legends,24024,161765,2739
2018-10-06 13:19,3,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,69486,2088
2018-10-06 13:19,4,World of Warcraft,19783,67038,1381
2018-10-06 13:19,5,Counter-Strike: Global Offensive,36113,61784,1486
2018-10-06 13:19,6,Assassin's Creed Odyssey,68771,58267,1016
2018-10-06 13:19,7,Dota 2,32887,55682,940
2018-10-06 13:19,8,Just Chatting,0,43629,664
2018-10-06 13:19,9,FIFA 19,68608,41739,729
2018-10-06 13:19,10,Special Events,0,38019,32
2018-10-06 13:19,11,StarCraft II,0,36734,125
2018-10-06 13:19,12,Mega Man 11,63036,29103,84
2018-10-06 13:19,13,Magic: The Gathering,68425,24277,190
2018-10-06 13:19,14,Hearthstone,42033,23280,263
2018-10-06 13:19,15,Grand Theft Auto V,36765,19885,635
2018-10-06 13:19,16,Casino,0,19013,53
2018-10-06 13:19,17,Overwatch,48190,18311,1403
2018-10-06 13:19,18,Dead by Daylight,52693,17995,791
2018-10-06 13:19,19,Heroes of the Storm,36739,15755,222
2018-10-06 13:19,20,Destiny 2,52647,12213,1051
2018-10-06 13:19,21,Super Mario Maker,0,11567,24
2018-10-06 13:19,22,Tom Clancy's Rainbow Six: Siege,46562,10915,1314
2018-10-06 13:19,23,Battlerite Royale,69841,10797,141
2018-10-06 13:19,24,Super Smash Bros. Melee,17743,10015,20
2018-10-06 13:19,25,The Witcher 3: Wild Hunt,41484,9882,109
