Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-06 23:19,1,Fortnite,37030,190515,14952
2018-10-06 23:19,2,League of Legends,24024,96352,2327
2018-10-06 23:19,3,Assassin's Creed Odyssey,68771,75275,648
2018-10-06 23:19,4,Just Chatting,0,72169,626
2018-10-06 23:19,5,World of Warcraft,19783,36442,1317
2018-10-06 23:19,6,Hearthstone,42033,32314,141
2018-10-06 23:19,7,Overwatch,48190,30914,1600
2018-10-06 23:19,8,Rocket League,34407,27896,386
2018-10-06 23:19,9,Casino,0,24228,36
2018-10-06 23:19,10,EA Sports UFC 3,63209,19563,73
2018-10-06 23:19,11,Dota 2,32887,17753,410
2018-10-06 23:19,12,Destiny 2,52647,16563,1437
2018-10-06 23:19,13,Counter-Strike: Global Offensive,36113,14740,895
2018-10-06 23:19,14,Dead by Daylight,52693,14558,807
2018-10-06 23:19,15,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,14543,1281
2018-10-06 23:19,16,FIFA 19,68608,12322,306
2018-10-06 23:19,17,Super Mario Maker,0,12152,26
2018-10-06 23:19,18,Grand Theft Auto V,36765,11644,459
2018-10-06 23:19,19,Minecraft,30475,10152,431
2018-10-06 23:19,20,Magic: The Gathering,68425,10145,192
2018-10-06 23:19,21,Tom Clancy's Rainbow Six: Siege,46562,9703,1399
2018-10-06 23:19,22,EA Sports UFC,42694,8453,12
2018-10-06 23:19,23,Talk Shows & Podcasts,0,7119,166
2018-10-06 23:19,24,Battlerite Royale,69841,6806,69
2018-10-06 23:19,25,Old School RuneScape,45837,6202,153
