Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-06 09:19,1,Fortnite,37030,107107,9638
2018-10-06 09:19,2,League of Legends,24024,104421,2152
2018-10-06 09:19,3,Dota 2,32887,72177,746
2018-10-06 09:19,4,Just Chatting,0,60295,530
2018-10-06 09:19,5,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,55872,1754
2018-10-06 09:19,6,Assassin's Creed Odyssey,68771,41486,786
2018-10-06 09:19,7,Hearthstone,42033,37853,229
2018-10-06 09:19,8,Counter-Strike: Global Offensive,36113,37621,1085
2018-10-06 09:19,9,World of Warcraft,19783,30202,1033
2018-10-06 09:19,10,FIFA 19,68608,28693,706
2018-10-06 09:19,11,Identity V,69347,25491,22
2018-10-06 09:19,12,Overwatch,48190,23835,1004
2018-10-06 09:19,13,Mega Man 11,63036,19414,50
2018-10-06 09:19,14,Special Events,0,19284,25
2018-10-06 09:19,15,Dead by Daylight,52693,16620,568
2018-10-06 09:19,16,Casino,0,13054,39
2018-10-06 09:19,17,Quake Champions,54210,12087,38
2018-10-06 09:19,18,Tom Clancy's Rainbow Six: Siege,46562,11970,938
2018-10-06 09:19,19,Destiny 2,52647,10514,652
2018-10-06 09:19,20,Battlerite Royale,69841,9565,139
2018-10-06 09:19,21,Magic: The Gathering,68425,9359,135
2018-10-06 09:19,22,Minecraft,30475,8916,377
2018-10-06 09:19,23,Path of Exile,32562,8655,195
2018-10-06 09:19,24,Grand Theft Auto V,36765,7526,369
2018-10-06 09:19,25,StarCraft II,0,7239,94
