Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-10 21:19,1,Fortnite,37030,220386,15693
2018-10-10 21:19,2,League of Legends,24024,106726,2365
2018-10-10 21:19,3,Just Chatting,0,38567,553
2018-10-10 21:19,4,World of Warcraft,19783,36828,2336
2018-10-10 21:19,5,Tom Clancy's Rainbow Six: Siege,46562,34894,1347
2018-10-10 21:19,6,Dota 2,32887,32908,395
2018-10-10 21:19,7,MapleStory 2,48529,30664,781
2018-10-10 21:19,8,Overwatch,48190,30165,2136
2018-10-10 21:19,9,Assassin's Creed Odyssey,68771,24479,592
2018-10-10 21:19,10,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,23694,1280
2018-10-10 21:19,11,Counter-Strike: Global Offensive,36113,22602,1023
2018-10-10 21:19,12,Dead by Daylight,52693,21916,821
2018-10-10 21:19,13,Warcraft III: The Frozen Throne,14073,19734,41
2018-10-10 21:19,14,Grand Theft Auto V,36765,16221,446
2018-10-10 21:19,15,Casino,0,15978,43
2018-10-10 21:19,16,Destiny 2,52647,15570,1364
2018-10-10 21:19,17,Hearthstone,42033,14890,181
2018-10-10 21:19,18,FIFA 19,68608,14136,370
2018-10-10 21:19,19,Magic: The Gathering,68425,12237,254
2018-10-10 21:19,20,Star Citizen,40011,11920,60
2018-10-10 21:19,21,Old School RuneScape,45837,11904,184
2018-10-10 21:19,22,Music & Performing Arts,29887,11296,258
2018-10-10 21:19,23,Always On,0,11079,18
2018-10-10 21:19,24,Dragon Quest XI,47818,8267,63
2018-10-10 21:19,25,Minecraft,30475,7276,388
