Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-11 17:19,1,Fortnite,37030,152097,12652
2018-10-11 17:19,2,League of Legends,24024,148181,2702
2018-10-11 17:19,3,Call of Duty: Black Ops 4,66897,123571,764
2018-10-11 17:19,4,Just Chatting,0,68740,716
2018-10-11 17:19,5,World of Warcraft,19783,68030,1886
2018-10-11 17:19,6,Dota 2,32887,66083,665
2018-10-11 17:19,7,Hearthstone,42033,58015,217
2018-10-11 17:19,8,FIFA 19,68608,55517,893
2018-10-11 17:19,9,Garry's Mod,20617,48371,43
2018-10-11 17:19,10,Counter-Strike: Global Offensive,36113,35347,1419
2018-10-11 17:19,11,Dead by Daylight,52693,33590,752
2018-10-11 17:19,12,Overwatch,48190,28365,1609
2018-10-11 17:19,13,Grand Theft Auto V,36765,27073,656
2018-10-11 17:19,14,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,26428,1487
2018-10-11 17:19,15,Assassin's Creed Odyssey,68771,24923,639
2018-10-11 17:19,16,Casino,0,22118,66
2018-10-11 17:19,17,Tom Clancy's Rainbow Six: Siege,46562,14740,1185
2018-10-11 17:19,18,Destiny 2,52647,13870,999
2018-10-11 17:19,19,Magic: The Gathering,68425,12819,246
2018-10-11 17:19,20,Always On,0,12677,18
2018-10-11 17:19,21,NBA 2K19,68872,10701,420
2018-10-11 17:19,22,Battlerite Royale,69841,10193,113
2018-10-11 17:19,23,Escape From Tarkov,53106,8414,195
2018-10-11 17:19,24,Poker,0,8016,109
2018-10-11 17:19,25,Old School RuneScape,45837,7645,190
