Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-06 07:19,1,League of Legends,24024,75146,1618
2018-10-06 07:19,2,Fortnite,37030,68989,6985
2018-10-06 07:19,3,Dota 2,32887,56183,674
2018-10-06 07:19,4,Hearthstone,42033,45095,176
2018-10-06 07:19,5,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,44090,1408
2018-10-06 07:19,6,Just Chatting,0,43636,447
2018-10-06 07:19,7,Assassin's Creed Odyssey,68771,41013,591
2018-10-06 07:19,8,World of Warcraft,19783,33356,803
2018-10-06 07:19,9,Overwatch,48190,33089,783
2018-10-06 07:19,10,StarCraft,13062,29652,26
2018-10-06 07:19,11,FIFA 19,68608,28789,524
2018-10-06 07:19,12,Dead by Daylight,52693,16839,442
2018-10-06 07:19,13,Special Events,0,15641,25
2018-10-06 07:19,14,Counter-Strike: Global Offensive,36113,14429,806
2018-10-06 07:19,15,Heroes of the Storm,36739,13150,139
2018-10-06 07:19,16,Quake Champions,54210,10384,22
2018-10-06 07:19,17,Minecraft,30475,10257,273
2018-10-06 07:19,18,Grand Theft Auto V,36765,8018,284
2018-10-06 07:19,19,Casino,0,7900,38
2018-10-06 07:19,20,Destiny 2,52647,7765,524
2018-10-06 07:19,21,Tom Clancy's Rainbow Six: Siege,46562,7564,677
2018-10-06 07:19,22,Magic: The Gathering,68425,7096,128
2018-10-06 07:19,23,Art,0,6581,147
2018-10-06 07:19,24,Path of Exile,32562,6570,193
2018-10-06 07:19,25,Pokémon HeartGold/SoulSilver,26372,6434,3
