Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-08 15:19,1,Fortnite,37030,289377,15293
2018-10-08 15:19,2,League of Legends,24024,137700,3043
2018-10-08 15:19,3,Dead by Daylight,52693,81666,887
2018-10-08 15:19,4,Just Chatting,0,70864,695
2018-10-08 15:19,5,Dota 2,32887,62547,926
2018-10-08 15:19,6,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,58808,2112
2018-10-08 15:19,7,Counter-Strike: Global Offensive,36113,56692,1747
2018-10-08 15:19,8,Casino,0,51430,79
2018-10-08 15:19,9,World of Warcraft,19783,47739,2733
2018-10-08 15:19,10,FIFA 19,68608,44514,947
2018-10-08 15:19,11,Grand Theft Auto V,36765,44272,776
2018-10-08 15:19,12,Assassin's Creed Odyssey,68771,38580,1000
2018-10-08 15:19,13,Overwatch,48190,25510,1716
2018-10-08 15:19,14,Hearthstone,42033,24218,292
2018-10-08 15:19,15,Warcraft III: The Frozen Throne,14073,19962,69
2018-10-08 15:19,16,Old School RuneScape,45837,19921,159
2018-10-08 15:19,17,Magic: The Gathering,68425,19919,269
2018-10-08 15:19,18,Always On,0,18074,20
2018-10-08 15:19,19,Pathfinder: Kingmaker,60263,15211,79
2018-10-08 15:19,20,Destiny 2,52647,14862,1117
2018-10-08 15:19,21,Tom Clancy's Rainbow Six: Siege,46562,13393,1416
2018-10-08 15:19,22,Forza Horizon 4,68909,11973,430
2018-10-08 15:19,23,Talk Shows & Podcasts,0,11452,170
2018-10-08 15:19,24,Battlerite Royale,69841,10264,168
2018-10-08 15:19,25,The Witcher 3: Wild Hunt,41484,9776,107
