Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-11 09:19,1,League of Legends,24024,373448,1585
2018-10-11 09:19,2,Fortnite,37030,96943,5050
2018-10-11 09:19,3,Just Chatting,0,66267,598
2018-10-11 09:19,4,Call of Duty: Black Ops 4,66897,64431,341
2018-10-11 09:19,5,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,47266,1497
2018-10-11 09:19,6,Dota 2,32887,45985,633
2018-10-11 09:19,7,Hearthstone,42033,33684,240
2018-10-11 09:19,8,Overwatch,48190,28897,952
2018-10-11 09:19,9,World of Warcraft,19783,26709,821
2018-10-11 09:19,10,Dead by Daylight,52693,22963,501
2018-10-11 09:19,11,Counter-Strike: Global Offensive,36113,22211,767
2018-10-11 09:19,12,FIFA 19,68608,20950,417
2018-10-11 09:19,13,Assassin's Creed Odyssey,68771,20357,488
2018-10-11 09:19,14,Casino,0,15475,43
2018-10-11 09:19,15,Pathfinder: Kingmaker,60263,14631,32
2018-10-11 09:19,16,Old School RuneScape,45837,13063,80
2018-10-11 09:19,17,Heroes of the Storm,36739,12283,170
2018-10-11 09:19,18,Green Hell,68570,12258,10
2018-10-11 09:19,19,Tom Clancy's Rainbow Six: Siege,46562,9532,660
2018-10-11 09:19,20,Destiny 2,52647,8735,466
2018-10-11 09:19,21,Overkill's The Walking Dead,47379,8594,34
2018-10-11 09:19,22,Grand Theft Auto V,36765,8351,285
2018-10-11 09:19,23,Battlerite Royale,69841,7745,89
2018-10-11 09:19,24,Always On,0,7549,18
2018-10-11 09:19,25,Talk Shows & Podcasts,0,7266,97
