Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-06 14:19,1,League of Legends,24024,173538,2928
2018-10-06 14:19,2,Fortnite,37030,152061,17782
2018-10-06 14:19,3,World of Warcraft,19783,72107,1572
2018-10-06 14:19,4,Dota 2,32887,67937,1192
2018-10-06 14:19,5,Just Chatting,0,65181,731
2018-10-06 14:19,6,Assassin's Creed Odyssey,68771,64730,1069
2018-10-06 14:19,7,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,63447,2123
2018-10-06 14:19,8,Counter-Strike: Global Offensive,36113,54924,1699
2018-10-06 14:19,9,FIFA 19,68608,48855,754
2018-10-06 14:19,10,Hearthstone,42033,25535,276
2018-10-06 14:19,11,Grand Theft Auto V,36765,24274,750
2018-10-06 14:19,12,Magic: The Gathering,68425,22341,199
2018-10-06 14:19,13,Special Events,0,21205,39
2018-10-06 14:19,14,Overwatch,48190,20543,1554
2018-10-06 14:19,15,Dead by Daylight,52693,18971,840
2018-10-06 14:19,16,Heroes of the Storm,36739,16097,223
2018-10-06 14:19,17,Casino,0,15491,58
2018-10-06 14:19,18,Destiny 2,52647,13013,1160
2018-10-06 14:19,19,Minecraft,30475,12757,560
2018-10-06 14:19,20,StarCraft II,0,12452,118
2018-10-06 14:19,21,Super Smash Bros. Melee,17743,12369,23
2018-10-06 14:19,22,The Witcher 3: Wild Hunt,41484,9554,105
2018-10-06 14:19,23,Pillars of Eternity II: Deadfire,57918,9124,4
2018-10-06 14:19,24,Battlerite Royale,69841,9040,145
2018-10-06 14:19,25,Path of Exile,32562,9031,253
