Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-09 16:19,1,Fortnite,37030,215999,12542
2018-10-09 16:19,2,League of Legends,24024,118960,2771
2018-10-09 16:19,3,Dota 2,32887,77700,859
2018-10-09 16:19,4,World of Warcraft,19783,65725,1986
2018-10-09 16:19,5,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,64366,1837
2018-10-09 16:19,6,FIFA 19,68608,56426,881
2018-10-09 16:19,7,Just Chatting,0,50431,682
2018-10-09 16:19,8,Overwatch,48190,49909,2854
2018-10-09 16:19,9,Grand Theft Auto V,36765,44103,740
2018-10-09 16:19,10,Overkill's The Walking Dead,47379,42551,185
2018-10-09 16:19,11,Assassin's Creed Odyssey,68771,41010,869
2018-10-09 16:19,12,Counter-Strike: Global Offensive,36113,33456,1601
2018-10-09 16:19,13,Hearthstone,42033,30842,294
2018-10-09 16:19,14,Ring Of Elysium,67377,29682,291
2018-10-09 16:19,15,Talk Shows & Podcasts,0,25734,148
2018-10-09 16:19,16,Casino,0,23079,51
2018-10-09 16:19,17,Destiny 2,52647,20343,1474
2018-10-09 16:19,18,Magic: The Gathering,68425,18305,241
2018-10-09 16:19,19,Tom Clancy's Rainbow Six: Siege,46562,17483,1234
2018-10-09 16:19,20,Dead by Daylight,52693,16906,821
2018-10-09 16:19,21,Pathfinder: Kingmaker,60263,14113,62
2018-10-09 16:19,22,Always On,0,13946,19
2018-10-09 16:19,23,Battlerite Royale,69841,12496,163
2018-10-09 16:19,24,Rust,42984,12174,197
2018-10-09 16:19,25,Games + Demos,38690,10951,57
