Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-10 20:10,1,Fortnite,37030,170604,16320
2018-10-10 20:10,2,League of Legends,24024,110693,2382
2018-10-10 20:10,3,Just Chatting,0,53750,561
2018-10-10 20:10,4,Tom Clancy's Rainbow Six: Siege,46562,45106,1246
2018-10-10 20:10,5,Dota 2,32887,38214,445
2018-10-10 20:10,6,World of Warcraft,19783,35135,1592
2018-10-10 20:10,7,Dead by Daylight,52693,30016,753
2018-10-10 20:10,8,MapleStory 2,48529,29908,762
2018-10-10 20:10,9,Assassin's Creed Odyssey,68771,26175,614
2018-10-10 20:10,10,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,26062,1258
2018-10-10 20:10,11,Overwatch,48190,25319,1883
2018-10-10 20:10,12,Warcraft III: The Frozen Throne,14073,25306,36
2018-10-10 20:10,13,FIFA 19,68608,23214,430
2018-10-10 20:10,14,Counter-Strike: Global Offensive,36113,21521,1072
2018-10-10 20:10,15,Casino,0,17509,48
2018-10-10 20:10,16,Grand Theft Auto V,36765,15886,434
2018-10-10 20:10,17,Destiny 2,52647,15095,1231
2018-10-10 20:10,18,Magic: The Gathering,68425,13165,261
2018-10-10 20:10,19,Always On,0,12889,18
2018-10-10 20:10,20,Hearthstone,42033,12482,176
2018-10-10 20:10,21,Star Citizen,40011,12421,58
2018-10-10 20:10,22,Old School RuneScape,45837,9787,181
2018-10-10 20:10,23,Minecraft,30475,8490,388
2018-10-10 20:10,24,Dragon Quest XI,47818,8087,66
2018-10-10 20:10,25,Music & Performing Arts,29887,7463,255
