Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-09 00:19,1,Fortnite,37030,182998,9718
2018-10-09 00:19,2,League of Legends,24024,82445,2200
2018-10-09 00:19,3,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,35450,1203
2018-10-09 00:19,4,Just Chatting,0,34436,490
2018-10-09 00:19,5,Assassin's Creed Odyssey,68771,31961,561
2018-10-09 00:19,6,World of Warcraft,19783,28911,1178
2018-10-09 00:19,7,Counter-Strike: Global Offensive,36113,28770,744
2018-10-09 00:19,8,Overwatch,48190,27779,1401
2018-10-09 00:19,9,Hearthstone,42033,23644,155
2018-10-09 00:19,10,Casino,0,21410,28
2018-10-09 00:19,11,Dota 2,32887,17899,368
2018-10-09 00:19,12,Dead by Daylight,52693,16158,761
2018-10-09 00:19,13,Dead End Road,58911,12825,2
2018-10-09 00:19,14,NBA 2K19,68872,11271,555
2018-10-09 00:19,15,Music & Performing Arts,29887,11058,230
2018-10-09 00:19,16,Destiny 2,52647,11038,1143
2018-10-09 00:19,17,Tom Clancy's Rainbow Six: Siege,46562,10055,1055
2018-10-09 00:19,18,Always On,0,9675,18
2018-10-09 00:19,19,Old School RuneScape,45837,9233,160
2018-10-09 00:19,20,Mega Man 11,63036,9108,66
2018-10-09 00:19,21,Magic: The Gathering,68425,9058,218
2018-10-09 00:19,22,Grand Theft Auto V,36765,8709,338
2018-10-09 00:19,23,The Elder Scrolls Online,38206,8705,91
2018-10-09 00:19,24,Ring Of Elysium,67377,8502,598
2018-10-09 00:19,25,Rocket League,34407,7785,363
