Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-08 12:19,1,Fortnite,37030,148467,12277
2018-10-08 12:19,2,League of Legends,24024,132721,2558
2018-10-08 12:19,3,Just Chatting,0,97245,668
2018-10-08 12:19,4,Dota 2,32887,54884,851
2018-10-08 12:19,5,Assassin's Creed Odyssey,68771,54427,855
2018-10-08 12:19,6,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,53915,1865
2018-10-08 12:19,7,Counter-Strike: Global Offensive,36113,51628,1226
2018-10-08 12:19,8,Hearthstone,42033,39626,242
2018-10-08 12:19,9,FIFA 19,68608,37372,662
2018-10-08 12:19,10,Overwatch,48190,36617,1079
2018-10-08 12:19,11,World of Warcraft,19783,35937,1070
2018-10-08 12:19,12,Grand Theft Auto V,36765,27391,486
2018-10-08 12:19,13,Casino,0,23074,75
2018-10-08 12:19,14,Dead by Daylight,52693,21123,680
2018-10-08 12:19,15,Magic: The Gathering,68425,20335,190
2018-10-08 12:19,16,Talk Shows & Podcasts,0,18635,137
2018-10-08 12:19,17,Super Mario Party,68947,15287,35
2018-10-08 12:19,18,Minecraft,30475,14417,405
2018-10-08 12:19,19,Realm Royale,68355,13788,40
2018-10-08 12:19,20,Destiny 2,52647,12848,672
2018-10-08 12:19,21,Old School RuneScape,45837,12650,120
2018-10-08 12:19,22,Games + Demos,38690,12518,64
2018-10-08 12:19,23,The Conjuring House,56807,12332,31
2018-10-08 12:19,24,Battlerite Royale,69841,12016,155
2018-10-08 12:19,25,Tom Clancy's Rainbow Six: Siege,46562,11610,1072
