Timestamp,Game Rank,Game,Giantbomb ID,Total Viewers,Total Channels
2018-10-10 11:19,1,Fortnite,37030,195342,7590
2018-10-10 11:19,2,League of Legends,24024,130704,2120
2018-10-10 11:19,3,Dota 2,32887,76127,743
2018-10-10 11:19,4,Just Chatting,0,61293,659
2018-10-10 11:19,5,Counter-Strike: Global Offensive,36113,60772,1014
2018-10-10 11:19,6,PLAYERUNKNOWN'S BATTLEGROUNDS,54979,49262,1688
2018-10-10 11:19,7,World of Warcraft,19783,40162,1093
2018-10-10 11:19,8,Casino,0,36227,59
2018-10-10 11:19,9,Hearthstone,42033,31041,282
2018-10-10 11:19,10,Overwatch,48190,31039,1381
2018-10-10 11:19,11,FIFA 19,68608,26927,508
2018-10-10 11:19,12,Escape From Tarkov,53106,24263,164
2018-10-10 11:19,13,Assassin's Creed Odyssey,68771,24095,625
2018-10-10 11:19,14,Dead by Daylight,52693,22567,611
2018-10-10 11:19,15,Talk Shows & Podcasts,0,20765,126
2018-10-10 11:19,16,Games + Demos,38690,18455,58
2018-10-10 11:19,17,NBA 2K19,68872,16323,214
2018-10-10 11:19,18,Magic: The Gathering,68425,14024,168
2018-10-10 11:19,19,Destiny 2,52647,13173,670
2018-10-10 11:19,20,Minecraft,30475,12976,291
2018-10-10 11:19,21,The Conjuring House,56807,12163,27
2018-10-10 11:19,22,Grand Theft Auto V,36765,12145,392
2018-10-10 11:19,23,Pathfinder: Kingmaker,60263,11835,40
2018-10-10 11:19,24,Path of Exile,32562,10618,182
2018-10-10 11:19,25,Tom Clancy's Rainbow Six: Siege,46562,10450,837
