Timestamp,Game Title,Rank,Display Name,Viewers,Channel Followers,Total Channel Views
2018-10-08 09:19,League of Legends,1,IWillDominate,8391,549785,38131675
2018-10-08 09:19,League of Legends,2,YoDa,7701,1198106,115926524
2018-10-08 09:19,League of Legends,3,lol_peanut,5995,344294,6544434
2018-10-08 09:19,League of Legends,4,超負荷,4633,100903,4776801
2018-10-08 09:19,League of Legends,5,Yassuo,4447,692907,17569337
2018-10-08 09:19,League of Legends,6,relaxing234,4201,123306,3493402
2018-10-08 09:19,League of Legends,7,TrackingThePros,3061,93720,6201808
2018-10-08 09:19,League of Legends,8,花輪可可,2915,106088,2332267
2018-10-08 09:19,League of Legends,9,Solary,2382,231821,42761123
2018-10-08 09:19,League of Legends,10,VaporaDark,2325,67986,75936514
2018-10-08 09:19,Fortnite,1,dakotaz,23113,2724732,62628579
2018-10-08 09:19,Fortnite,2,HighDistortion,5473,1094226,15590330
2018-10-08 09:19,Fortnite,3,lavak3_,5387,7460,223599
2018-10-08 09:19,Fortnite,4,Loeya,3591,343745,6081206
2018-10-08 09:19,Fortnite,5,Loserfruit,3218,667489,20254771
2018-10-08 09:19,Fortnite,6,SolaryFortnite,2984,481529,23269005
2018-10-08 09:19,Fortnite,7,SypherPK,2607,1556673,23949343
2018-10-08 09:19,Fortnite,8,robi,1325,195773,2474999
2018-10-08 09:19,Fortnite,9,DavidChau,1316,47607,336821
2018-10-08 09:19,Fortnite,10,Citydriver_,1085,65030,821477
2018-10-08 09:19,PLAYERUNKNOWN'S BATTLEGROUNDS,1,풍월량,13125,312929,38939053
2018-10-08 09:19,PLAYERUNKNOWN'S BATTLEGROUNDS,2,stylishnoob4,7086,144135,18090475
2018-10-08 09:19,PLAYERUNKNOWN'S BATTLEGROUNDS,3,wasuezqelusia,5296,214356,8041943
2018-10-08 09:19,PLAYERUNKNOWN'S BATTLEGROUNDS,4,殺梗,4949,233400,52540551
2018-10-08 09:19,PLAYERUNKNOWN'S BATTLEGROUNDS,5,P4wnyhof,3376,442935,40269188
2018-10-08 09:19,PLAYERUNKNOWN'S BATTLEGROUNDS,6,Ko0416,3143,74878,12812177
2018-10-08 09:19,PLAYERUNKNOWN'S BATTLEGROUNDS,7,fps_shaka,2979,107655,9229300
2018-10-08 09:19,PLAYERUNKNOWN'S BATTLEGROUNDS,8,SPYGEA,2224,96321,10716735
2018-10-08 09:19,PLAYERUNKNOWN'S BATTLEGROUNDS,9,MiTHJinNy,1803,118100,9780819
2018-10-08 09:19,PLAYERUNKNOWN'S BATTLEGROUNDS,10,BreaK,1688,255555,13451326
2018-10-08 09:19,Just Chatting,1,JakenbakeLIVE,6910,183542,9240062
2018-10-08 09:19,Just Chatting,2,탬탬버린,6313,215478,8149133
2018-10-08 09:19,Just Chatting,3,GLADIATORPWNZ,4879,299191,22197040
2018-10-08 09:19,Just Chatting,4,선바,3565,91864,2141640
2018-10-08 09:19,Just Chatting,5,자동,3123,54374,3821199
2018-10-08 09:19,Just Chatting,6,우왁굳,2868,271912,17053455
2018-10-08 09:19,Just Chatting,7,똘킹,2492,168149,3745615
2018-10-08 09:19,Just Chatting,8,액시스마이콜,1561,97257,2194088
2018-10-08 09:19,Just Chatting,9,allkeyshop_tv,1311,10912,13314634
2018-10-08 09:19,Just Chatting,10,CryptoWorldNews,1293,17315,892160
2018-10-08 09:19,Dota 2,1,singsing,5843,479592,70760400
2018-10-08 09:19,Dota 2,2,dota2mc_ru,4920,122611,11674544
2018-10-08 09:19,Dota 2,3,CDNThe3rd,4539,1657287,31179607
2018-10-08 09:19,Dota 2,4,BeyondTheSummit,4034,709979,368253226
2018-10-08 09:19,Dota 2,5,qSnake,2362,120683,13935060
2018-10-08 09:19,Dota 2,6,WagamamaTV,1738,251657,38912327
2018-10-08 09:19,Dota 2,7,Gorgc,1258,131987,8341445
2018-10-08 09:19,Dota 2,8,y0nd,941,142974,10883237
2018-10-08 09:19,Dota 2,9,joinDOTARed,814,121349,99100921
2018-10-08 09:19,Dota 2,10,BotanicX,753,11780,550840
