Timestamp,Game Title,Rank,Display Name,Viewers,Channel Followers,Total Channel Views
2018-10-07 00:19,League of Legends,1,Riot Games,86648,3143596,1043164364
2018-10-07 00:19,League of Legends,2,LVPes,19476,308845,72966495
2018-10-07 00:19,League of Legends,3,lolesportsla,16646,51429,2290196
2018-10-07 00:19,League of Legends,4,LCK_Korea,12540,176361,41596955
2018-10-07 00:19,League of Legends,5,RiotGamesBrazil,10344,566273,113072810
2018-10-07 00:19,League of Legends,6,DisguisedToastHS,7427,814135,45769784
2018-10-07 00:19,League of Legends,7,Voyboy,5176,1018456,114768208
2018-10-07 00:19,League of Legends,8,Nervarien,3193,401723,62433072
2018-10-07 00:19,League of Legends,9,OgamingLoL,2976,343084,107295351
2018-10-07 00:19,League of Legends,10,공혁준,2843,172748,12735305
2018-10-07 00:19,Fortnite,1,Ninja,74280,11647841,336545137
2018-10-07 00:19,Fortnite,2,shaneroche123,13127,130,6046
2018-10-07 00:19,Fortnite,3,Aipha,7573,20772,387087
2018-10-07 00:19,Fortnite,4,zEkO,3751,228644,3800752
2018-10-07 00:19,Fortnite,5,elded,3069,856999,14453761
2018-10-07 00:19,Fortnite,6,rodhammer,2748,152,4745
2018-10-07 00:19,Fortnite,7,fortnitegamerlegend1,2205,63,1081
2018-10-07 00:19,Fortnite,8,Geilecharlie,2053,44,893
2018-10-07 00:19,Fortnite,9,KingRichard,1960,1109262,18009921
2018-10-07 00:19,Fortnite,10,RakanooLive,1815,358312,2903340
2018-10-07 00:19,Just Chatting,1,CDNThe3rd,12360,1653491,31043101
2018-10-07 00:19,Just Chatting,2,alised01,8800,384,29474
2018-10-07 00:19,Just Chatting,3,AUI2000,8040,72,10779
2018-10-07 00:19,Just Chatting,4,fakestuff,5001,179,10442
2018-10-07 00:19,Just Chatting,5,AriGameplays,4592,768433,6459694
2018-10-07 00:19,Just Chatting,6,Silentinstinct ,3061,90,7069
2018-10-07 00:19,Just Chatting,7,HeavenlyBoss,1894,99,3955
2018-10-07 00:19,Just Chatting,8,Amouranth,1617,698679,48448791
2018-10-07 00:19,Just Chatting,9,쫀득이_,1434,29298,658298
2018-10-07 00:19,Just Chatting,10,DimoN224,1374,37,921
2018-10-07 00:19,Assassin's Creed Odyssey,1,shroud,25270,4477760,214708706
2018-10-07 00:19,Assassin's Creed Odyssey,2,YoDa,11627,1197537,115870916
2018-10-07 00:19,Assassin's Creed Odyssey,3,서새봄냥,6733,304955,25479329
2018-10-07 00:19,Assassin's Creed Odyssey,4,AdmiralBahroo,5977,553785,33859193
2018-10-07 00:19,Assassin's Creed Odyssey,5,홍방장,3248,151725,10464357
2018-10-07 00:19,Assassin's Creed Odyssey,6,MegKaylee,1500,45842,2279351
2018-10-07 00:19,Assassin's Creed Odyssey,7,嬌兔,1493,95078,14808529
2018-10-07 00:19,Assassin's Creed Odyssey,8,BikeMan,1474,236598,13174706
2018-10-07 00:19,Assassin's Creed Odyssey,9,Shortyyguy,1293,384191,14109542
2018-10-07 00:19,Assassin's Creed Odyssey,10,Mickalow,1074,362012,4491184
2018-10-07 00:19,Minecraft,1,ufc229mcgregorkhabib2,37327,1118,15554
2018-10-07 00:19,Minecraft,2,SainT_20,4336,126,6076
2018-10-07 00:19,Minecraft,3,sagsbg,2220,89,4157
2018-10-07 00:19,Minecraft,4,robotwizardi,534,21,326
2018-10-07 00:19,Minecraft,5,gankk,292,67,868
2018-10-07 00:19,Minecraft,6,darkphan,240,61453,1745881
2018-10-07 00:19,Minecraft,7,grimli,195,3933,256808
2018-10-07 00:19,Minecraft,8,AwperationZ,139,3135,122670
2018-10-07 00:19,Minecraft,9,いぐすり,126,2533,160774
2018-10-07 00:19,Minecraft,10,StreamingNick,121,15,588
2018-10-07 00:19,World of Warcraft,1,Reckful,13542,780901,100994956
2018-10-07 00:19,World of Warcraft,2,jdotb,2235,55852,6472099
