Timestamp,Game Title,Rank,Display Name,Viewers,Channel Followers,Total Channel Views
2018-10-10 12:19,Fortnite,1,Ninja,75114,11700911,339381491
2018-10-10 12:19,Fortnite,2,TimTheTatman,22144,2885839,104283440
2018-10-10 12:19,Fortnite,3,TSM_Hamlinz,8069,1315074,13960898
2018-10-10 12:19,Fortnite,4,DrLupo,7242,2509162,39521113
2018-10-10 12:19,Fortnite,5,SypherPK,4126,1567862,24169177
2018-10-10 12:19,Fortnite,6,SolaryFortnite,3336,484004,23433178
2018-10-10 12:19,Fortnite,7,Mongraal,3332,170426,1044774
2018-10-10 12:19,Fortnite,8,PainLivestream,3265,251142,2430923
2018-10-10 12:19,Fortnite,9,Mickalow,3006,364887,4570415
2018-10-10 12:19,Fortnite,10,drnkie,2871,60165,2015117
2018-10-10 12:19,League of Legends,1,imaqtpie,15030,2419792,293759826
2018-10-10 12:19,League of Legends,2,Rakin,7199,475853,18800350
2018-10-10 12:19,League of Legends,3,OgamingLoL,6298,344658,107821477
2018-10-10 12:19,League of Legends,4,NoWay4u_Sir,6223,181121,19746961
2018-10-10 12:19,League of Legends,5,亞洲統神,6213,453671,177247819
2018-10-10 12:19,League of Legends,6,relaxing234,5910,124103,3558523
2018-10-10 12:19,League of Legends,7,TFBlade,5310,221236,8983615
2018-10-10 12:19,League of Legends,8,LVPes,3744,311500,73427618
2018-10-10 12:19,League of Legends,9,VaporaDark,3701,68050,76186033
2018-10-10 12:19,League of Legends,10,Alderiate,3684,181008,8305511
2018-10-10 12:19,Dota 2,1,dota2mc_ru,41164,124670,12229989
2018-10-10 12:19,Dota 2,2,singsing,8088,480218,70878627
2018-10-10 12:19,Dota 2,3,dota2mc,7564,1463,74047
2018-10-10 12:19,Dota 2,4,AdmiralBulldog,5726,530090,67186966
2018-10-10 12:19,Dota 2,5,just_ns,4197,210226,9811410
2018-10-10 12:19,Dota 2,6,CDNThe3rd,3452,1661437,31322582
2018-10-10 12:19,Dota 2,7,WagamamaTV,2123,251711,38933748
2018-10-10 12:19,Dota 2,8,hardgamechannel,2094,108276,2212167
2018-10-10 12:19,Dota 2,9,Cyberclasher,1970,62186,13468430
2018-10-10 12:19,Dota 2,10,BrasilGameCup,1646,26888,5303424
2018-10-10 12:19,Just Chatting,1,bratishkinoff,10783,370952,18882019
2018-10-10 12:19,Just Chatting,2,LIRIK,8806,2262607,264437033
2018-10-10 12:19,Just Chatting,3,GLADIATORPWNZ,4738,300537,22270296
