Timestamp,Game Title,Rank,Display Name,Viewers,Channel Followers,Total Channel Views
2018-10-06 05:19,League of Legends,1,Riot Games,130273,3139713,1042185413
2018-10-06 05:19,League of Legends,2,RiotGamesJP,32562,82658,16595482
2018-10-06 05:19,League of Legends,3,LCK_Korea,23975,176034,41457081
2018-10-06 05:19,League of Legends,4,OgamingLoL,12915,342842,107179581
2018-10-06 05:19,League of Legends,5,LVPes,12702,307951,72843017
2018-10-06 05:19,League of Legends,6,SummonersInnLive,8745,413184,99322376
2018-10-06 05:19,League of Legends,7,RiotGamesBrazil,7942,565784,112827962
2018-10-06 05:19,League of Legends,8,Nervarien,6727,401666,62393083
2018-10-06 05:19,League of Legends,9,RiotGamesRU,5929,91510,25399305
2018-10-06 05:19,League of Legends,10,RiotGamesTurkish,4100,552705,122711982
2018-10-06 05:19,Fortnite,1,Yelo,5991,283442,2808639
2018-10-06 05:19,Fortnite,2,LeBouseuh,3601,297356,2107499
2018-10-06 05:19,Fortnite,3,Mygo_,2206,1073,2864
2018-10-06 05:19,Fortnite,4,jaomock,1779,184902,1766037
2018-10-06 05:19,Fortnite,5,dellor,1733,94727,837864
2018-10-06 05:19,Fortnite,6,Harmii,1368,75699,799748
2018-10-06 05:19,Fortnite,7,NokSs68,1277,127630,3554836
2018-10-06 05:19,Fortnite,8,노돌리,1216,94109,2483656
2018-10-06 05:19,Fortnite,9,McCreamy,1196,44769,85055
2018-10-06 05:19,Fortnite,10,Evelone192,1068,103648,4306250
2018-10-06 05:19,Dota 2,1,AdmiralBulldog,7973,528753,66891456
2018-10-06 05:19,Dota 2,2,PVPEsports,4835,4764,178323
2018-10-06 05:19,Dota 2,3,s4,4748,115817,3379183
2018-10-06 05:19,Dota 2,4,CDNThe3rd,3423,1652855,30992493
2018-10-06 05:19,Dota 2,5,MineskiTV_TH,3193,40266,1766396
2018-10-06 05:19,Dota 2,6,VeRsuta,3154,446816,104032753
2018-10-06 05:19,Dota 2,7,dota2mc_ru,2095,120015,10958684
2018-10-06 05:19,Dota 2,8,BeyondTheSummit,1536,709428,367983762
2018-10-06 05:19,Dota 2,9,A1taOda,1308,436359,40810759
2018-10-06 05:19,Dota 2,10,XaKoH,1120,152961,14971695
2018-10-06 05:19,Hearthstone,1,HearthstonezhTW,9842,60266,7364015
2018-10-06 05:19,Hearthstone,2,PlayHearthstone,7205,686957,107788254
2018-10-06 05:19,Hearthstone,3,ThijsHS,6303,567107,53544217
2018-10-06 05:19,Hearthstone,4,Starladder_HS_ru,3322,131726,19868609
2018-10-06 05:19,Hearthstone,5,철면수심,3108,111697,9186808
2018-10-06 05:19,Hearthstone,6,armatvhs,1969,163045,37531467
2018-10-06 05:19,Hearthstone,7,uccstudio,1278,38142,6205364
2018-10-06 05:19,Hearthstone,8,Shadybunny,1089,56122,4573179
2018-10-06 05:19,Hearthstone,9,BixenteHS,837,58227,8362461
2018-10-06 05:19,Hearthstone,10,originhs,339,52469,16833798
2018-10-06 05:19,StarCraft,1,똘똘똘이_,16180,84449,8840848
2018-10-06 05:19,StarCraft,2,초승달,8075,143326,13064062
2018-10-06 05:19,StarCraft,3,소풍왔니,7398,163096,12728518
2018-10-06 05:19,StarCraft,4,짬타수아,2088,94700,5031307
2018-10-06 05:19,StarCraft,5,chu8,1811,148566,16953120
2018-10-06 05:19,StarCraft,6,이유님,522,96910,2713278
2018-10-06 05:19,StarCraft,7,Jaeyun,140,2442,47973
2018-10-06 05:19,StarCraft,8,유키드_,38,11832,452003
2018-10-06 05:19,StarCraft,9,MedryBW,22,23494,959119
2018-10-06 05:19,StarCraft,10,irradiar,22,324,8790
2018-10-06 05:19,Overwatch,1,오버워치_이스포츠,16941,97694,33121430
2018-10-06 05:19,Overwatch,2,PlayOverwatch,2138,469184,18296338
2018-10-06 05:19,Overwatch,3,iddqd,1872,284461,7570924
2018-10-06 05:19,Overwatch,4,pokelawls,1457,330578,12611007
2018-10-06 05:19,Overwatch,5,kragiee,971,97291,2382513
2018-10-06 05:19,Overwatch,6,olyashaa,960,279526,5540730
2018-10-06 05:19,Overwatch,7,쌍베,617,34965,2186190
2018-10-06 05:19,Overwatch,8,Fotosh,456,22687,880962
2018-10-06 05:19,Overwatch,9,derrekow,440,14187,275271
2018-10-06 05:19,Overwatch,10,m0xyy,374,57493,822149
2018-10-06 05:19,PLAYERUNKNOWN'S BATTLEGROUNDS,1,CigaretteSTV,4483,183674,12045543
2018-10-06 05:19,PLAYERUNKNOWN'S BATTLEGROUNDS,2,Ko0416,3056,74575,12697193
2018-10-06 05:19,PLAYERUNKNOWN'S BATTLEGROUNDS,3,Drainys,2155,141176,8552139
2018-10-06 05:19,PLAYERUNKNOWN'S BATTLEGROUNDS,4,FPSThailand,1657,176317,14707932
2018-10-06 05:19,PLAYERUNKNOWN'S BATTLEGROUNDS,5,오린이야,1143,66457,1344240
2018-10-06 05:19,PLAYERUNKNOWN'S BATTLEGROUNDS,6,MiTHJinNy,864,116825,9695312
2018-10-06 05:19,PLAYERUNKNOWN'S BATTLEGROUNDS,7,P4wnyhof,818,442266,40207026
2018-10-06 05:19,PLAYERUNKNOWN'S BATTLEGROUNDS,8,Lumi,804,72640,1744245
2018-10-06 05:19,PLAYERUNKNOWN'S BATTLEGROUNDS,9,Lanvirion,774,25205,1213243
2018-10-06 05:19,PLAYERUNKNOWN'S BATTLEGROUNDS,10,미라클티비,718,77141,2133217
2018-10-06 05:19,Assassin's Creed Odyssey,1,fextralife,6210,5869,19069920
2018-10-06 05:19,Assassin's Creed Odyssey,2,쉐리,4972,135309,12569992
2018-10-06 05:19,Assassin's Creed Odyssey,3,Shortyyguy,3283,384099,14096008
2018-10-06 05:19,Assassin's Creed Odyssey,4,Anthony_Kongphan,2360,402649,17569368
2018-10-06 05:19,Assassin's Creed Odyssey,5,GodHunt,1259,125254,6494691
2018-10-06 05:19,Assassin's Creed Odyssey,6,5hizzle,897,139009,9362040
2018-10-06 05:19,Assassin's Creed Odyssey,7,Sir_Thomas_,717,36526,1688185
2018-10-06 05:19,Assassin's Creed Odyssey,8,蝦愛橘子,636,20791,2503596
2018-10-06 05:19,Assassin's Creed Odyssey,9,jvtv,634,208972,62477783
2018-10-06 05:19,Assassin's Creed Odyssey,10,SOLIDFPS,631,34537,1161807
2018-10-06 05:19,World of Warcraft,1,Towelliee,4168,654145,120059718
2018-10-06 05:19,World of Warcraft,2,Quin69,3117,345931,38429423
2018-10-06 05:19,World of Warcraft,3,jdotb,2266,55587,6445482
2018-10-06 05:19,World of Warcraft,4,MethodJosh,2198,66127,2703863
2018-10-06 05:19,World of Warcraft,5,xaryulol,1860,168484,13359671
2018-10-06 05:19,World of Warcraft,6,Maldiva ,1244,110538,9355286
2018-10-06 05:19,World of Warcraft,7,shakibdh,1014,38057,2087648
2018-10-06 05:19,World of Warcraft,8,krakantas,975,46117,2454228
2018-10-06 05:19,World of Warcraft,9,Fragnance,942,123505,23416713
2018-10-06 05:19,World of Warcraft,10,김초짜,865,16820,2028808
2018-10-06 05:19,Just Chatting,1,nacrutkahmm,3352,28,4013
2018-10-06 05:19,Just Chatting,2,懶貓,2749,98209,10118830
2018-10-06 05:19,Just Chatting,3,우왁굳,2191,271247,16989918
2018-10-06 05:19,Just Chatting,4,allkeyshop_tv,1506,10649,13030394
2018-10-06 05:19,Just Chatting,5,愷蒂喵,1291,54167,3548284
2018-10-06 05:19,Just Chatting,6,gnumme,966,259662,34577370
2018-10-06 05:19,Just Chatting,7,강지,742,71835,1722760
2018-10-06 05:19,Just Chatting,8,HalieAtisuto,733,62585,1415617
2018-10-06 05:19,Just Chatting,9,뿡이_,687,1716,24229
2018-10-06 05:19,Just Chatting,10,peyzki,668,39686,1883715
2018-10-06 05:19,FIFA 19,1,Bigbangs06,2534,222278,6830239
2018-10-06 05:19,FIFA 19,2,PSG_RocKy,1922,57783,571773
2018-10-06 05:19,FIFA 19,3,DieHahn,1213,164035,7581010
2018-10-06 05:19,FIFA 19,4,salz0r_tv,943,49112,1395189
2018-10-06 05:19,FIFA 19,5,Fifalize,859,123113,4448916
2018-10-06 05:19,FIFA 19,6,TheRealPugzilla,620,46358,1410640
2018-10-06 05:19,FIFA 19,7,CapgunTom,613,241850,3335851
2018-10-06 05:19,FIFA 19,8,fifahassliebehd,426,17300,440727
2018-10-06 05:19,FIFA 19,9,inet_easy,380,46838,5955203
2018-10-06 05:19,FIFA 19,10,Flair,337,239312,2395240
2018-10-06 05:19,Minecraft,1,aimbotcalvin,4974,630689,24680653
2018-10-06 05:19,Minecraft,2,Destiny,4718,293262,84747492
2018-10-06 05:19,Minecraft,3,Xisuma,1062,160559,3366957
2018-10-06 05:19,Minecraft,4,Yogscast,628,717446,88954668
2018-10-06 05:19,Minecraft,5,BadBunny,284,64521,2257387
2018-10-06 05:19,Minecraft,6,kahyuut,134,956,20737
2018-10-06 05:19,Minecraft,7,Namcodan,56,1217,54741
2018-10-06 05:19,Minecraft,8,theawesomater,43,1439,27520
2018-10-06 05:19,Minecraft,9,LnDxLeo,41,24958,752824
2018-10-06 05:19,Minecraft,10,LetoVII,36,1023,11931
2018-10-06 05:19,Counter-Strike: Global Offensive,1,gaules,2661,297567,15128721
2018-10-06 05:19,Counter-Strike: Global Offensive,2,Th3D4rkness,1255,284791,11354991
2018-10-06 05:19,Counter-Strike: Global Offensive,3,esl_500brosvn,1058,14672,995742
2018-10-06 05:19,Counter-Strike: Global Offensive,4,PTERODACTYLSFTW,872,155593,6369925
2018-10-06 05:19,Counter-Strike: Global Offensive,5,JamesBardolph,636,28372,5644818
2018-10-06 05:19,Counter-Strike: Global Offensive,6,PaymoneyWubby,533,43122,300476
2018-10-06 05:19,Counter-Strike: Global Offensive,7,Mrtweeday,325,470619,13938597
2018-10-06 05:19,Counter-Strike: Global Offensive,8,TenZedZombie,315,21178,375883
2018-10-06 05:19,Counter-Strike: Global Offensive,9,DreamHackCS,300,1434726,151823640
2018-10-06 05:19,Counter-Strike: Global Offensive,10,mariifps,275,8767,137220
2018-10-06 05:19,Dead by Daylight,1,No0b3,4108,84775,861330
2018-10-06 05:19,Dead by Daylight,2,Jendenise,1728,162959,6092424
2018-10-06 05:19,Dead by Daylight,3,RBKGamesLive,519,393,578755
2018-10-06 05:19,Dead by Daylight,4,EdgarAlanBroLIVE,398,11015,257447
2018-10-06 05:19,Dead by Daylight,5,FunGoose,270,7312,160435
2018-10-06 05:19,Dead by Daylight,6,無口君,165,47277,5386357
2018-10-06 05:19,Dead by Daylight,7,UandMeems,123,6518,97265
2018-10-06 05:19,Dead by Daylight,8,meeeows,103,7520,241578
2018-10-06 05:19,Dead by Daylight,9,kittychipz,103,2467,53208
2018-10-06 05:19,Dead by Daylight,10,Neekems,97,20925,429235
2018-10-06 05:19,Tom Clancy's Rainbow Six: Siege,1,KingGeorgeTV,3352,317390,6712683
