Timestamp,Game Title,Rank,Display Name,Viewers,Channel Followers,Total Channel Views
2018-10-10 16:19,Fortnite,1,Ninja,84922,11706318,339830577
2018-10-10 16:19,Fortnite,2,alanzoka,19331,1271007,36738730
2018-10-10 16:19,Fortnite,3,TSM_Myth,14651,4382791,60708525
2018-10-10 16:19,Fortnite,4,Trymacs,12363,627018,18858518
2018-10-10 16:19,Fortnite,5,TSM_Hamlinz,9238,1317319,14013674
2018-10-10 16:19,Fortnite,6,pokimane,8547,2282638,45522145
2018-10-10 16:19,Fortnite,7,POW3Rtv,7538,242187,5927105
2018-10-10 16:19,Fortnite,8,SolaryFortnite,7275,484460,23465673
2018-10-10 16:19,Fortnite,9,PainLivestream,5398,252375,2447288
2018-10-10 16:19,Fortnite,10,CouRageJD,5048,874509,12556992
2018-10-10 16:19,League of Legends,1,Riot Games,33790,3163289,1046980730
2018-10-10 16:19,League of Legends,2,imaqtpie,13912,2420256,293873160
2018-10-10 16:19,League of Legends,3,OgamingLoL,7149,344823,107855449
2018-10-10 16:19,League of Legends,4,jovirone,7059,541760,31096459
2018-10-10 16:19,League of Legends,5,NoWay4u_Sir,6216,181150,19758108
2018-10-10 16:19,League of Legends,6,TFBlade,5355,221595,9016880
2018-10-10 16:19,League of Legends,7,ElmiilloR,4753,146974,14139071
2018-10-10 16:19,League of Legends,8,Shiphtur,4269,522665,30612764
2018-10-10 16:19,League of Legends,9,VaporaDark,4140,68055,76220530
2018-10-10 16:19,League of Legends,10,RiotGamesBrazil,4109,567700,113544401
2018-10-10 16:19,Counter-Strike: Global Offensive,1,shroud,29942,4502263,216176126
2018-10-10 16:19,Counter-Strike: Global Offensive,2,Starladder_CS_en,17317,454427,61709998
2018-10-10 16:19,Counter-Strike: Global Offensive,3,Starladder5,16147,843959,166278935
2018-10-10 16:19,Counter-Strike: Global Offensive,4,IzakOOO,9807,1067787,123672682
2018-10-10 16:19,Counter-Strike: Global Offensive,5,forsen,8994,944469,88280175
2018-10-10 16:19,Counter-Strike: Global Offensive,6,berkriptepe,5112,228620,4126594
2018-10-10 16:19,Counter-Strike: Global Offensive,7,PAGO3,2686,216256,19487482
2018-10-10 16:19,Counter-Strike: Global Offensive,8,brax,1361,260538,4386137
2018-10-10 16:19,Counter-Strike: Global Offensive,9,inet_saju,969,37921,933704
2018-10-10 16:19,Counter-Strike: Global Offensive,10,yznb,836,160134,17997084
