Timestamp,Game Title,Rank,Display Name,Viewers,Channel Followers,Total Channel Views
2018-10-09 03:19,Fortnite,1,Tfue,42533,2984160,41219818
2018-10-09 03:19,Fortnite,2,TSM_Daequan,22658,2660061,30501951
2018-10-09 03:19,Fortnite,3,dakotaz,9951,2734664,62717997
2018-10-09 03:19,Fortnite,4,Cardboard_Cowboy,1816,11779,196760
2018-10-09 03:19,Fortnite,5,嬌兔,1334,95236,14898132
2018-10-09 03:19,Fortnite,6,AdzTV,1182,133373,1421609
2018-10-09 03:19,Fortnite,7,elded,1145,859327,14486104
2018-10-09 03:19,Fortnite,8,FemSteph,1048,214366,4895358
2018-10-09 03:19,Fortnite,9,NavXOTWOD,832,15323,92822
2018-10-09 03:19,Fortnite,10,AvaGG,654,346561,11177718
2018-10-09 03:19,League of Legends,1,Nightblue3,12033,2295927,199229581
2018-10-09 03:19,League of Legends,2,sacy,5633,85004,2140848
2018-10-09 03:19,League of Legends,3,소풍왔니,4642,163978,12888580
2018-10-09 03:19,League of Legends,4,샤이__,3526,30801,840853
2018-10-09 03:19,League of Legends,5,Gosu,3081,1445774,104747814
2018-10-09 03:19,League of Legends,6,西門夜說,3030,232921,23096010
2018-10-09 03:19,League of Legends,7,Solary,1985,231967,42834860
2018-10-09 03:19,League of Legends,8,gratis150ml,1838,494129,35086201
2018-10-09 03:19,League of Legends,9,TobiasFate,1764,598442,27312215
2018-10-09 03:19,League of Legends,10,TrackingThePros,1677,94053,6234410
2018-10-09 03:19,Just Chatting,1,JakenbakeLIVE,6391,184197,9265970
2018-10-09 03:19,Just Chatting,2,AdmiralBulldog,2386,529367,67082479
2018-10-09 03:19,Just Chatting,3,TheStaceyRoy,2359,14904,1633417
2018-10-09 03:19,Just Chatting,4,AndyMilonakis,1693,356638,11984710
2018-10-09 03:19,Just Chatting,5,쌍베,1668,35403,2205719
2018-10-09 03:19,Just Chatting,6,大丸,1431,200968,25365599
2018-10-09 03:19,Just Chatting,7,theRealShooKon3,864,55240,3067503
2018-10-09 03:19,Just Chatting,8,숑아,682,55203,1301541
2018-10-09 03:19,Just Chatting,9,mumusiraneitor,641,136515,1893232
